Gene	Model mean	Model median	Contig mean	Contig median
Genome	41.77404602283961	38.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	45.186784306363805	45	42.38583434147733	41.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	19.249116607773853	19.0	41.25246513701397	39
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	32.113461538461536	32.0	40.91496535644426	39
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	20.714470284237727	19.0	40.91496535644426	39
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	20.24632768361582	19	36.04167030167676	29.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	91.83744557329463	82.0	36.2567064377852	29.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	83.29000884173298	90	36.2567064377852	29.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	30.971289274106176	30.0	36.2567064377852	29.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	37.534012668686316	39	39.56980377052817	39.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	36.51284796573876	38.0	37.4469900813817	38.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	20.517113095238095	23.0	39.83265874524269	39.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	58.941226575809196	59.0	39.83265874524269	39.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	45.41841460092618	48	41.58852817543943	40
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	68.21527777777777	74.0	56.71480725611594	41.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	67.9690594059406	78.0	36.2567064377852	29.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	136.38991477272728	125.0	36.2567064377852	29.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	42.188583078491334	42	42.38583434147733	41.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	35.62396313364055	34	41.25246513701397	39
maker-Sm_000030F-snap-gene-1.6-mRNA-1	39.46487603305785	43.0	27.863164836246845	25
Sm_mito_g00002	625.0818363273453	593	521.3155600422153	501.0
Sm_t00000096-RA	32.70146726862303	34.0	42.38583434147733	41.0
Sm_t00000203-RA	27.990122173121915	30	42.38583434147733	41.0
Sm_t00000203-RAa	13.769097222222221	13.0	42.38583434147733	41.0
Sm_t00000203-RAaa	4.961065573770492	5.0	42.38583434147733	41.0
Sm_t00000203-Raac	11.217479674796747	12.0	42.38583434147733	41.0
Sm_t00000271-RA	42.36283185840708	43	42.38583434147733	41.0
Sm_t00000776-RA	49.25819672131148	49.0	42.38583434147733	41.0
Sm_t00000816-RA	38.81437598736177	38.0	42.38583434147733	41.0
Sm_t00001449-RA	45.437451437451436	46	39.53349173814251	40
Sm_t00001545-RA	42.596724951429366	41	39.53349173814251	40
Sm_t00001624-RA	34.73640167364017	35.0	39.53349173814251	40
Sm_t00001766-RA	37.74229287090559	41.0	39.53349173814251	40
Sm_t00002559-RA	35.87086359967716	36	42.367889232803435	40.0
Sm_t00002700-RA	32.135830072666295	32	42.367889232803435	40.0
Sm_t00002911-RA	36.78100470957614	39.0	41.25246513701397	39
Sm_t00003559-RA	44.81174805378627	46.0	39.51790607018521	40.0
Sm_t00003600-RA	28.35305466237942	31	39.51790607018521	40.0
Sm_t00003600-RAa	56.064207650273225	59.0	39.51790607018521	40.0
Sm_t00004040-RA	0.6985530546623794	0.0	39.51790607018521	40.0
Sm_t00004185-RA	31.001808318264015	33.0	39.56980377052817	39.0
Sm_t00004482-RA	45.9040404040404	45.0	39.56980377052817	39.0
Sm_t00004508-RA	46.94166175604007	50	39.56980377052817	39.0
Sm_t00004732-RA	26.49273144605968	24	43.51014136224218	39
Sm_t00004754-RA	45.09274611398964	45.0	43.51014136224218	39
Sm_t00005069-RA	38.62472885032538	39.0	43.51014136224218	39
Sm_t00005265-RA	50.22211253701876	52	38.263356812992946	39.0
Sm_t00005368-RA	41.50461796809404	41	38.263356812992946	39.0
Sm_t00005717-RA	71.62285375962108	37	38.263356812992946	39.0
Sm_t00006068-RA	46.50970017636684	45	37.4469900813817	38.0
Sm_t00007019-RA	47.60696386177789	46	34.74293379317117	34
Sm_t00007046-RA	44.14332036316472	43.0	34.74293379317117	34
Sm_t00007131-RA	43.35338015803336	43.0	34.74293379317117	34
Sm_t00007630-RA	45.32710280373832	46	39.877006143475874	39
Sm_t00007701-RA	54.5045742434905	46.0	39.877006143475874	39
Sm_t00007798-RA	44.194088120468486	45.0	40.04037588104096	40
Sm_t00007834-RA	41.33120340788072	44	40.04037588104096	40
Sm_t00007866-RAa	44.205839416058396	44	40.04037588104096	40
Sm_t00008820-RA	44.18002108592515	43.0	39.289330047396994	38
Sm_t00008887-RA	62.31310861423221	60	39.289330047396994	38
Sm_t00009095-RA	39.39325842696629	42	36.82084552439792	38
Sm_t00009272-RA	46.32369299221357	47.0	36.82084552439792	38
Sm_t00009273-RA	43.45112781954887	43	36.82084552439792	38
Sm_t00009617-RA	39.64610673665792	41.0	37.395708216007854	37.0
Sm_t00009882-RA	49.41818684355998	50.0	39.843897386134344	38.0
Sm_t00010479-RA	44.23567105731577	44	40.91496535644426	39
Sm_t00010759-RA	43.2216606498195	44	41.17438367632543	39.0
Sm_t00011072-RA	39.58773982218063	39	40.29886812858954	38.0
Sm_t00011279-RA	21.578167115902964	18.0	38.82249771343153	39
Sm_t00011280-RA	35.19908116385911	33	38.82249771343153	39
Sm_t00011281-RA	15.278882575757576	12.0	38.82249771343153	39
Sm_t00011290-RA	46.90297790585975	46.0	38.82249771343153	39
Sm_t00011531-RA	41.06091370558376	41.0	38.82249771343153	39
Sm_t00012102-RA	35.62872023809524	38.0	40.74078327139196	38.0
Sm_t00012258-RA	46.80225988700565	49.0	27.863164836246845	25
Sm_t00012279-RA	12.613861386138614	12	27.863164836246845	25
Sm_t00012684-RA	56.82322580645161	56	41.58852817543943	40
Sm_t00013038-RA	44.53356766256591	45	37.77052212529282	39.0
Sm_t00013427-RA	36.47372954349699	36	41.64719454395633	40
Sm_t00013510-RA	23.936058700209642	24.0	41.64719454395633	40
Sm_t00014412-RA	60.25708061002179	64.0	37.693109192590924	38.0
Sm_t00014438-RA	26.765558397271953	25.0	37.693109192590924	38.0
Sm_t00014498-RA	31.001724137931035	32.0	37.08588786371796	36.0
Sm_t00014831-RA	30.273206221776217	25.0	36.04167030167676	29.0
Sm_t00014838-RA	37.21556173084557	38	36.04167030167676	29.0
Sm_t00016646-RA	61.754218635363166	65	41.20306059558884	39.0
Sm_t00017696-RA	42.66038582323912	41	30.70974156459138	30
Sm_t00018447-RA	38.79110840438489	41.0	42.94388549456252	40.0
Sm_t00018460-RA	24.103085553997197	27.0	42.94388549456252	40.0
Sm_t00018630-RA	102.57107540173052	98	41.60326315434162	30
Sm_t00019220-RA	48.35709914320685	48.0	39.31231675986096	31
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	40.96676737160121	41	39.53349173814251	40
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	23.577248270561107	25	36.04167030167676	29.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	16.073565473271213	9	21.453328185501018	13.0
TRINITY_DN3598_c0_g2_i2	42.835121602288986	43.0	39.877006143475874	39
TRINITY_DN3625_c1_g2_i1	39.48675496688742	43.0	39.53349173814251	40
TRINITY_DN7103_c0_g2_i1	44.42294467020944	45	42.367889232803435	40.0
