Gene	Model mean	Model median	Contig mean	Contig median
Genome	47.73463593372219	45.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	46.25605406420124	46	49.35090257651049	48.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	93.8303886925795	108.0	47.4928830749084	46
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	66.24230769230769	64.0	50.751456061078876	48
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	30.015503875968992	26.0	50.751456061078876	48
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	36.91525423728814	36	44.653273835488164	37.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	99.84833091436865	100.0	39.459776188688934	30.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	68.38284703801945	73	39.459776188688934	30.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	37.938786565547126	34.0	39.459776188688934	30.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	48.971908565133575	48	46.0750535517413	46.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	54.79336188436831	53.0	43.277866816136424	44.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	27.925595238095237	27.0	48.17974311685508	46.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	61.65672913117547	65.0	48.17974311685508	46.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	54.72596022882048	55	51.17292255068293	49
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	84.00462962962963	82.0	51.70937732966051	41.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	57.45420792079208	57.0	39.459776188688934	30.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	97.35582386363636	101.0	39.459776188688934	30.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	52.84029901461094	53	49.35090257651049	48.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	151.23870967741937	150	47.4928830749084	46
maker-Sm_000030F-snap-gene-1.6-mRNA-1	38.82093663911846	41.0	33.553951931884285	29
Sm_mito_g00002	328.57950765136394	314	275.60902583398337	264.0
Sm_t00000096-RA	46.909142212189614	50.0	49.35090257651049	48.0
Sm_t00000203-RA	28.880426306212634	31	49.35090257651049	48.0
Sm_t00000203-RAa	6.576388888888889	7.0	49.35090257651049	48.0
Sm_t00000203-RAaa	71.80122950819673	75.0	49.35090257651049	48.0
Sm_t00000203-Raac	9.6869918699187	7.5	49.35090257651049	48.0
Sm_t00000271-RA	47.64138221660345	47	49.35090257651049	48.0
Sm_t00000776-RA	51.96413934426229	53.0	49.35090257651049	48.0
Sm_t00000816-RA	49.32385466034755	48.0	49.35090257651049	48.0
Sm_t00001449-RA	57.35353535353536	58	45.859514054924105	46
Sm_t00001545-RA	55.96669442131557	55	45.859514054924105	46
Sm_t00001624-RA	51.08786610878661	51.0	45.859514054924105	46
Sm_t00001766-RA	50.17581888246628	51.0	45.859514054924105	46
Sm_t00002559-RA	48.79580306698951	49	48.984863650338305	47.0
Sm_t00002700-RA	49.46841811067635	50	48.984863650338305	47.0
Sm_t00002911-RA	49.45918367346939	51.0	47.4928830749084	46
Sm_t00003559-RA	50.14083510261854	52.0	47.11231465983403	48.0
Sm_t00003600-RA	34.14533762057878	39	47.11231465983403	48.0
Sm_t00003600-RAa	62.76639344262295	63.0	47.11231465983403	48.0
Sm_t00004040-RA	0.6921221864951769	1.0	47.11231465983403	48.0
Sm_t00004185-RA	37.109403254972875	38.0	46.0750535517413	46.0
Sm_t00004482-RA	44.81717171717172	45.0	46.0750535517413	46.0
Sm_t00004508-RA	46.45138479670006	52	46.0750535517413	46.0
Sm_t00004732-RA	19.118592195868402	20	51.650915830960955	48
Sm_t00004754-RA	47.85440414507772	47.0	51.650915830960955	48
Sm_t00005069-RA	56.29880694143167	57.0	51.650915830960955	48
Sm_t00005265-RA	63.111220796314576	60	44.94193583955998	46.0
Sm_t00005368-RA	54.66498740554156	54	44.94193583955998	46.0
Sm_t00005717-RA	121.57509374383264	66	44.94193583955998	46.0
Sm_t00006068-RA	49.6766607877719	50	43.277866816136424	44.0
Sm_t00007019-RA	51.09707201266157	51	41.44092377367424	40
Sm_t00007046-RA	50.58495460440986	50.0	41.44092377367424	40
Sm_t00007131-RA	51.49868305531168	52.0	41.44092377367424	40
Sm_t00007630-RA	47.59703133589885	47	46.67768448167915	46
Sm_t00007701-RA	47.06175228712174	55.0	46.67768448167915	46
Sm_t00007798-RA	60.64696040156163	60.0	45.865096452170576	47
Sm_t00007834-RA	62.54419595314164	59	45.865096452170576	47
Sm_t00007866-RAa	54.52262773722628	56	45.865096452170576	47
Sm_t00008820-RA	54.438060094886666	54.0	47.7412668418208	46
Sm_t00008887-RA	58.36479400749064	58	47.7412668418208	46
Sm_t00009095-RA	48.418227215980025	50	43.30053104418051	46
Sm_t00009272-RA	49.24360400444939	51.0	43.30053104418051	46
Sm_t00009273-RA	57.48541353383459	57	43.30053104418051	46
Sm_t00009617-RA	45.6920384951881	46.0	46.91009536501659	46.0
Sm_t00009882-RA	58.8305693753455	59.0	47.30831369468447	45.0
Sm_t00010479-RA	49.985404058383764	49	50.751456061078876	48
Sm_t00010759-RA	42.96028880866426	44	47.78034761529907	46.0
Sm_t00011072-RA	54.87037903603182	53	46.975345901394796	45.0
Sm_t00011279-RA	21.522461814914646	18.0	47.19530716156136	47
Sm_t00011280-RA	17.30781010719755	17	47.19530716156136	47
Sm_t00011281-RA	31.00284090909091	29.0	47.19530716156136	47
Sm_t00011290-RA	55.32372718539865	55.0	47.19530716156136	47
Sm_t00011531-RA	48.313028764805416	48.0	47.19530716156136	47
Sm_t00012102-RA	48.49627976190476	53.0	50.285822644132544	45.0
Sm_t00012258-RA	50.86158192090395	50.0	33.553951931884285	29
Sm_t00012279-RA	34.42574257425743	35	33.553951931884285	29
Sm_t00012684-RA	111.38451612903226	113	51.17292255068293	49
Sm_t00013038-RA	52.78629173989455	51	45.76425029821359	46.0
Sm_t00013427-RA	45.85012919896641	51	49.1231922764489	48
Sm_t00013510-RA	43.977987421383645	44.0	49.1231922764489	48
Sm_t00014412-RA	70.84713144517066	76.0	47.08059679786348	47.0
Sm_t00014438-RA	34.251918158567776	34.0	47.08059679786348	47.0
Sm_t00014498-RA	9.803448275862069	9.0	43.77675468750418	44.0
Sm_t00014831-RA	79.19016557952835	82.0	44.653273835488164	37.0
Sm_t00014838-RA	51.579992060341404	53	44.653273835488164	37.0
Sm_t00016646-RA	41.47175348495965	41	47.57699405408679	46.0
Sm_t00017696-RA	51.69134140870345	53	35.29538171206906	33
Sm_t00018447-RA	48.70219244823386	53.0	49.95212427166144	46.0
Sm_t00018460-RA	24.09396914446003	23.0	49.95212427166144	46.0
Sm_t00018630-RA	110.10671611042439	110	49.34444475130493	35
Sm_t00019220-RA	55.25795593635251	56.0	41.95095461185834	39
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	57.14380664652568	56	45.859514054924105	46
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	50.22290545734051	41	44.653273835488164	37.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	32.51152525747916	28	24.377621477651694	13.0
TRINITY_DN3598_c0_g2_i2	45.61123032904149	46.0	46.67768448167915	46
TRINITY_DN3625_c1_g2_i1	48.16832229580574	48.0	45.859514054924105	46
TRINITY_DN7103_c0_g2_i1	51.26789621756799	51	48.984863650338305	47.0
