Gene	Model mean	Model median	Contig mean	Contig median
Genome	48.95868495504088	43.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	45.83536699831049	46	48.284169291236104	46.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	44.196113074204945	41.0	47.17200039007537	45
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	27.376923076923077	30.0	48.123371313123116	46
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	23.81266149870801	21.0	48.123371313123116	46
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	74.31073446327683	78	46.08089787657251	39.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	143.34833091436866	147.0	38.43142938980306	29.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	88.12732095490716	101	38.43142938980306	29.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	40.75677139761647	37.0	38.43142938980306	29.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	44.71385293307629	46	43.83834823364782	44.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	50.188436830835116	48.0	43.46683591918885	43.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	32.078125	35.0	45.01107732304674	45.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	59.0366269165247	62.0	45.01107732304674	45.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	55.59847453010079	59	49.2882382741851	47
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	58.77777777777778	63.0	56.67023903308184	42.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	68.9121287128713	64.0	38.43142938980306	29.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	126.71448863636364	124.0	38.43142938980306	29.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	44.901121304791026	46	48.284169291236104	46.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	47.226728110599076	47	47.17200039007537	45
maker-Sm_000030F-snap-gene-1.6-mRNA-1	41.37603305785124	42.0	31.532590628129604	27
Sm_mito_g00002	523.8130405854956	523	401.8389161657413	381.0
Sm_t00000096-RA	41.30530474040632	41.0	48.284169291236104	46.0
Sm_t00000203-RA	32.108396152846375	31	48.284169291236104	46.0
Sm_t00000203-RAa	28.046875	26.0	48.284169291236104	46.0
Sm_t00000203-RAaa	10.526639344262295	10.0	48.284169291236104	46.0
Sm_t00000203-Raac	9.160569105691057	10.0	48.284169291236104	46.0
Sm_t00000271-RA	45.58702064896755	45	48.284169291236104	46.0
Sm_t00000776-RA	53.5	56.0	48.284169291236104	46.0
Sm_t00000816-RA	43.64178515007899	43.0	48.284169291236104	46.0
Sm_t00001449-RA	52.45117845117845	52	44.314629533018994	45
Sm_t00001545-RA	49.91923397169026	50	44.314629533018994	45
Sm_t00001624-RA	47.831938633193865	49.0	44.314629533018994	45
Sm_t00001766-RA	40.75626204238921	42.0	44.314629533018994	45
Sm_t00002559-RA	41.50201775625504	41	46.221670199560336	46.0
Sm_t00002700-RA	39.63610955841252	42	46.221670199560336	46.0
Sm_t00002911-RA	41.98587127158556	44.0	47.17200039007537	45
Sm_t00003559-RA	47.76539278131635	50.0	44.865882711675525	46.0
Sm_t00003600-RA	44.434083601286176	42	44.865882711675525	46.0
Sm_t00003600-RAa	53.314207650273225	53.0	44.865882711675525	46.0
Sm_t00004040-RA	25.478295819935692	25.0	44.865882711675525	46.0
Sm_t00004185-RA	46.566907775768534	48.0	43.83834823364782	44.0
Sm_t00004482-RA	49.07373737373737	49.0	43.83834823364782	44.0
Sm_t00004508-RA	45.97760754272245	50	43.83834823364782	44.0
Sm_t00004732-RA	27.88523335883703	29	47.47643548989496	45
Sm_t00004754-RA	48.95310880829015	50.0	47.47643548989496	45
Sm_t00005069-RA	44.59598698481562	44.0	47.47643548989496	45
Sm_t00005265-RA	61.286278381046394	60	43.909014373183894	45.0
Sm_t00005368-RA	44.22418136020151	46	43.909014373183894	45.0
Sm_t00005717-RA	133.24333925399645	69	43.909014373183894	45.0
Sm_t00006068-RA	45.40329218106996	46	43.46683591918885	43.0
Sm_t00007019-RA	43.49723028224743	43	39.6104885261359	38
Sm_t00007046-RA	46.610246433203635	48.0	39.6104885261359	38
Sm_t00007131-RA	54.402107111501316	56.0	39.6104885261359	38
Sm_t00007630-RA	47.01704233095107	49	46.09349914375658	44
