Gene	Model mean	Model median	Contig mean	Contig median
Genome	50.858643136933985	45.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	45.34503472874038	46	50.30736348749543	48.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	47.78975265017668	54.5	50.49053314944066	47
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	55.61730769230769	58.0	47.869100383857194	47
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	32.799741602067186	34.0	47.869100383857194	47
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	32.51073446327683	30	52.45865103321527	41.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	72.98766328011611	61.0	43.57896608261067	35.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	47.85322723253758	50	43.57896608261067	35.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	52.91386782231853	52.0	43.57896608261067	35.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	44.67446984301845	44	47.87522913303014	46.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	52.46573875802998	52.0	44.5215796965783	45.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	32.86607142857143	37.0	48.513511706156464	46.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	71.04599659284497	70.0	48.513511706156464	46.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	53.66085535276491	53	51.46852598468714	48
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	92.58796296296296	97.0	50.676427668832645	44.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	42.304455445544555	43.0	43.57896608261067	35.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	82.06392045454545	62.0	43.57896608261067	35.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	48.4186204553177	48	50.30736348749543	48.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	94.61290322580645	88	50.49053314944066	47
maker-Sm_000030F-snap-gene-1.6-mRNA-1	46.28787878787879	44.0	32.53399243129934	28
Sm_mito_g00002	550.350632069195	535	446.4567751112743	376.0
Sm_t00000096-RA	49.729683972911964	49.0	50.30736348749543	48.0
Sm_t00000203-RA	33.40733038731479	40	50.30736348749543	48.0
Sm_t00000203-RAa	15.102430555555555	16.0	50.30736348749543	48.0
Sm_t00000203-RAaa	14.96516393442623	16.0	50.30736348749543	48.0
Sm_t00000203-Raac	8.434959349593496	7.0	50.30736348749543	48.0
Sm_t00000271-RA	45.07880320269701	45	50.30736348749543	48.0
Sm_t00000776-RA	51.08606557377049	58.0	50.30736348749543	48.0
Sm_t00000816-RA	55.29857819905213	55.0	50.30736348749543	48.0
Sm_t00001449-RA	48.99119399119399	51	47.01622849852515	47
Sm_t00001545-RA	54.9278379128504	54	47.01622849852515	47
Sm_t00001624-RA	53.343793584379355	55.0	47.01622849852515	47
Sm_t00001766-RA	47.67485549132948	49.0	47.01622849852515	47
Sm_t00002559-RA	49.828087167070215	48	47.39551341767587	47.0
Sm_t00002700-RA	45.885969815539404	47	47.39551341767587	47.0
Sm_t00002911-RA	46.021193092621665	47.0	50.49053314944066	47
Sm_t00003559-RA	50.14225053078556	50.0	46.33702130740088	47.0
Sm_t00003600-RA	41.744051446945335	44	46.33702130740088	47.0
Sm_t00003600-RAa	58.48087431693989	57.0	46.33702130740088	47.0
Sm_t00004040-RA	21.461414790996784	22.0	46.33702130740088	47.0
Sm_t00004185-RA	46.879746835443036	46.0	47.87522913303014	46.0
Sm_t00004482-RA	55.114141414141415	53.0	47.87522913303014	46.0
Sm_t00004508-RA	56.11137301119623	61	47.87522913303014	46.0
Sm_t00004732-RA	26.591430757459833	28	54.40198801813805	47
Sm_t00004754-RA	52.490932642487046	53.0	54.40198801813805	47
Sm_t00005069-RA	50.64587852494577	51.0	54.40198801813805	47
Sm_t00005265-RA	60.031918394208624	56	45.219307155458694	46.0
Sm_t00005368-RA	50.57178841309824	51	45.219307155458694	46.0
Sm_t00005717-RA	153.2109729623051	64	45.219307155458694	46.0
Sm_t00006068-RA	52.38918283362728	51	44.5215796965783	45.0
Sm_t00007019-RA	49.99261408599314	49	40.42389237750193	39
Sm_t00007046-RA	45.86575875486381	45.0	40.42389237750193	39
Sm_t00007131-RA	51.085601404741	51.0	40.42389237750193	39
Sm_t00007630-RA	49.59758108851017	50	46.01844675497246	45
Sm_t00007701-RA	45.35520760028149	49.0	46.01844675497246	45
Sm_t00007798-RA	60.23173452314557	61.0	45.80181927376401	46
Sm_t00007834-RA	60.92864749733759	58	45.80181927376401	46
Sm_t00007866-RAa	63.14598540145985	62	45.80181927376401	46
Sm_t00008820-RA	50.70637849235635	52.0	45.3499729764468	45
Sm_t00008887-RA	55.94681647940075	56	45.3499729764468	45
Sm_t00009095-RA	50.20848938826467	52	43.65111119658015	45
Sm_t00009272-RA	53.75083426028921	54.0	43.65111119658015	45
Sm_t00009273-RA	52.97323308270677	53	43.65111119658015	45
Sm_t00009617-RA	47.95100612423447	48.0	46.198333440807055	46.0
Sm_t00009882-RA	57.60033167495854	57.0	47.49415230349799	45.0
Sm_t00010479-RA	51.76646493414027	51	47.869100383857194	47
Sm_t00010759-RA	48.023104693140795	49	51.02486911321863	46.0
Sm_t00011072-RA	50.801123069723914	50	48.1113177817558	45.0
Sm_t00011279-RA	31.957771787960468	23.0	46.95073830380471	47
Sm_t00011280-RA	22.238897396630936	18	46.95073830380471	47
Sm_t00011281-RA	22.125	22.0	46.95073830380471	47
Sm_t00011290-RA	53.15946205571566	54.0	46.95073830380471	47
Sm_t00011531-RA	57.890862944162436	57.0	46.95073830380471	47
Sm_t00012102-RA	46.836309523809526	50.0	50.78692237643594	45.0
Sm_t00012258-RA	58.715254237288136	60.0	32.53399243129934	28
Sm_t00012279-RA	16.57821782178218	20	32.53399243129934	28
Sm_t00012684-RA	94.92258064516129	101	51.46852598468714	48
Sm_t00013038-RA	51.90158172231986	52	44.87246231011339	46.0
Sm_t00013427-RA	43.428940568475454	46	46.40916821048079	47
Sm_t00013510-RA	39.77777777777778	40.0	46.40916821048079	47
Sm_t00014412-RA	66.13144517066085	66.0	43.78068670095324	44.0
Sm_t00014438-RA	40.57587382779199	44.0	43.78068670095324	44.0
Sm_t00014498-RA	31.344827586206897	30.0	43.609671145733294	43.0
Sm_t00014831-RA	64.18564977420974	65.0	52.45865103321527	41.0
Sm_t00014838-RA	49.378721714966254	50	52.45865103321527	41.0
Sm_t00016646-RA	48.64563462949376	50	47.57904430756296	46.0
Sm_t00017696-RA	51.96814715118887	56	33.548924496321796	32
Sm_t00018447-RA	65.7673568818514	66.0	55.2536800264207	48.0
Sm_t00018460-RA	31.972650771388498	32.0	55.2536800264207	48.0
Sm_t00018630-RA	108.35599505562423	111	50.1625255844925	36
Sm_t00019220-RA	50.50979192166463	52.0	47.98434671637029	40
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	49.01812688821752	50	47.01622849852515	47
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	51.43120676402767	49	52.45865103321527	41.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	21.945561549779303	21	29.85523959802144	14.0
TRINITY_DN3598_c0_g2_i2	45.38233190271817	46.0	46.01844675497246	45
TRINITY_DN3625_c1_g2_i1	51.59216335540839	57.5	47.01622849852515	47
TRINITY_DN7103_c0_g2_i1	56.27633635511097	55	47.39551341767587	47.0
