Gene	Model mean	Model median	Contig mean	Contig median
Genome	58.05580348417064	51.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	54.008259808522624	53	56.15748152238985	55.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	37.091872791519435	39.0	54.31002633008735	53
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	41.375	44.0	55.58892607091421	54
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	26.189922480620154	23.0	55.58892607091421	54
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	45.932203389830505	40	56.336186089252585	41.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	216.36865021770683	182.0	55.520420559824586	44.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	101.49602122015915	113	55.520420559824586	44.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	69.60942578548212	66.0	55.520420559824586	44.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	57.38364087028367	57	53.789557934651974	53.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	62.7558886509636	62.0	50.619830498998674	51.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	43.895833333333336	48.0	53.086801302717596	53.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	76.28279386712096	74.0	53.086801302717596	53.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	63.23454099700354	65	58.97576231333483	56
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	61.550925925925924	59.0	60.620055832544665	50.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	71.2240099009901	71.0	55.520420559824586	44.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	168.98366477272728	156.0	55.520420559824586	44.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	51.53143051308189	52	56.15748152238985	55.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	181.44976958525345	178	54.31002633008735	53
maker-Sm_000030F-snap-gene-1.6-mRNA-1	53.256198347107436	52.0	38.91486831212275	34
Sm_mito_g00002	554.519627411843	541	450.92690313403386	444.0
Sm_t00000096-RA	48.18679458239278	49.0	56.15748152238985	55.0
Sm_t00000203-RA	39.821159344944114	44	56.15748152238985	55.0
Sm_t00000203-RAa	33.607638888888886	26.0	56.15748152238985	55.0
Sm_t00000203-RAaa	8.665983606557377	9.0	56.15748152238985	55.0
Sm_t00000203-Raac	9.08130081300813	9.0	56.15748152238985	55.0
Sm_t00000271-RA	56.41424357353561	55	56.15748152238985	55.0
Sm_t00000776-RA	58.6844262295082	58.0	56.15748152238985	55.0
Sm_t00000816-RA	58.99091627172196	58.0	56.15748152238985	55.0
Sm_t00001449-RA	72.56695156695157	68	53.907626919586896	54
Sm_t00001545-RA	62.011934499028584	60	53.907626919586896	54
Sm_t00001624-RA	52.34239888423989	54.0	53.907626919586896	54
Sm_t00001766-RA	56.90606936416185	58.0	53.907626919586896	54
Sm_t00002559-RA	80.35270379338176	80	55.889650624940764	55.0
Sm_t00002700-RA	52.61989938513136	54	55.889650624940764	55.0
Sm_t00002911-RA	56.87441130298273	59.0	54.31002633008735	53
Sm_t00003559-RA	62.24911535739561	63.0	52.90278841112556	55.0
Sm_t00003600-RA	43.40064308681672	46	52.90278841112556	55.0
Sm_t00003600-RAa	67.56284153005464	63.0	52.90278841112556	55.0
Sm_t00004040-RA	31.69533762057878	32.0	52.90278841112556	55.0
Sm_t00004185-RA	45.69168173598553	49.0	53.789557934651974	53.0
Sm_t00004482-RA	55.683838383838385	56.0	53.789557934651974	53.0
Sm_t00004508-RA	54.15674720094284	57	53.789557934651974	53.0
Sm_t00004732-RA	27.065799540933437	28	61.19165954901855	53
Sm_t00004754-RA	58.06243523316062	58.0	61.19165954901855	53
Sm_t00005069-RA	54.63991323210412	55.0	61.19165954901855	53
Sm_t00005265-RA	70.36525172754196	68	51.561018576172685	53.0
Sm_t00005368-RA	57.75146935348447	58	51.561018576172685	53.0
Sm_t00005717-RA	116.81093349121768	68	51.561018576172685	53.0
Sm_t00006068-RA	59.88830099941211	60	50.619830498998674	51.0
Sm_t00007019-RA	56.71775257188077	57	47.480869943594094	47
Sm_t00007046-RA	52.252918287937746	54.5	47.480869943594094	47
Sm_t00007131-RA	58.70368744512731	60.0	47.480869943594094	47
Sm_t00007630-RA	60.57229246838922	62	52.619123334846755	52
Sm_t00007701-RA	56.81228008444757	57.0	52.619123334846755	52
Sm_t00007798-RA	62.61656441717791	63.0	52.712698227238796	53
Sm_t00007834-RA	67.82534611288605	61	52.712698227238796	53
Sm_t00007866-RAa	66.2	49	52.712698227238796	53
Sm_t00008820-RA	55.09119662625198	54.0	53.27807675327775	53
Sm_t00008887-RA	65.06966292134831	65	53.27807675327775	53
Sm_t00009095-RA	55.5980024968789	54	49.98114750945814	53
Sm_t00009272-RA	61.968298109010014	62.0	49.98114750945814	53
Sm_t00009273-RA	60.558796992481206	60	49.98114750945814	53
Sm_t00009617-RA	53.87270341207349	55.0	54.46423776053422	53.0
Sm_t00009882-RA	66.23935876174683	67.0	54.20917009380343	51.0
Sm_t00010479-RA	58.54503381986472	60	55.58892607091421	54
Sm_t00010759-RA	48.47220216606498	48	53.38730616885957	53.0
Sm_t00011072-RA	52.558259241927935	52	52.60885544864623	51.0
