Gene	Model mean	Model median	Contig mean	Contig median
Genome	57.90086287212394	52.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	58.907640322883424	58	57.69091351991825	56.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	76.41342756183745	86.0	55.51649935219626	54
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	26.401923076923076	28.0	56.39757846069798	55
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	32.58397932816538	32.0	56.39757846069798	55
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	83.81920903954803	87	58.535681259051174	46.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	238.0166908563135	253.0	53.87988167433775	41.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	155.90893015030946	183	53.87988167433775	41.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	55.113217768147344	45.0	53.87988167433775	41.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	51.183145139080146	52	51.83194133752992	53.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	54.73982869379015	56.0	50.5945522859842	52.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	33.89657738095238	30.0	54.67464792367652	54.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	76.68739352640546	69.0	54.67464792367652	54.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	63.239989103786435	63	56.590177463382695	56
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	58.423611111111114	62.0	56.445899004425364	49.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	98.96658415841584	103.0	53.87988167433775	41.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	221.94105113636363	210.0	53.87988167433775	41.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	54.4886170574244	55	57.69091351991825	56.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	97.41658986175115	86	55.51649935219626	54
maker-Sm_000030F-snap-gene-1.6-mRNA-1	40.95385674931129	45.0	37.27105976060518	32
Sm_mito_g00002	896.5888223552894	893	668.6421098517873	630.0
Sm_t00000096-RA	56.378668171557564	56.0	57.69091351991825	56.0
Sm_t00000203-RA	33.60462698206395	41	57.69091351991825	56.0
Sm_t00000203-RAa	5.675347222222222	7.0	57.69091351991825	56.0
Sm_t00000203-RAaa	19.85655737704918	15.0	57.69091351991825	56.0
Sm_t00000203-Raac	12.229674796747968	13.0	57.69091351991825	56.0
Sm_t00000271-RA	55.81078803202697	56	57.69091351991825	56.0
Sm_t00000776-RA	55.26536885245902	61.0	57.69091351991825	56.0
Sm_t00000816-RA	56.35703001579779	57.0	57.69091351991825	56.0
Sm_t00001449-RA	62.82543382543383	64	53.11914085583102	54
Sm_t00001545-RA	60.983069664168745	62	53.11914085583102	54
Sm_t00001624-RA	54.260111576011155	56.0	53.11914085583102	54
Sm_t00001766-RA	53.01878612716763	56.0	53.11914085583102	54
Sm_t00002559-RA	50.21146085552865	52	53.80214678190758	54.0
Sm_t00002700-RA	48.48406931246507	51	53.80214678190758	54.0
Sm_t00002911-RA	52.5839874411303	54.0	55.51649935219626	54
Sm_t00003559-RA	56.010615711252655	61.0	53.620476317919675	55.0
