Gene	Model mean	Model median	Contig mean	Contig median
Genome	39.65513426306016	36.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	43.38389337338089	44	39.83534556610916	38.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	25.10600706713781	23.0	38.12216101753946	37
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	51.18269230769231	54.0	39.85583747931239	38
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	20.40826873385013	17.0	39.85583747931239	38
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	45.222598870056494	39	43.02879509593519	31.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	253.76632801161102	216.0	32.26995634395433	22.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	122.9920424403183	137	32.26995634395433	22.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	30.405200433369448	27.0	32.26995634395433	22.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	37.42522721013495	38	36.7859044974634	37.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	38.94646680942184	37.0	35.28342749259222	35.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	20.222470238095237	23.0	37.55598259914685	37.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	62.11499148211244	61.0	37.55598259914685	37.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	46.37564696268047	48	41.42788752976498	39
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	41.085648148148145	43.0	64.61664296250866	35.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	65.01361386138613	63.5	32.26995634395433	22.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	192.28551136363637	192.0	32.26995634395433	22.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	39.75501189262657	40	39.83534556610916	38.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	70.79815668202765	69	38.12216101753946	37
maker-Sm_000030F-snap-gene-1.6-mRNA-1	34.40633608815427	37.0	27.065637295737716	23
Sm_mito_g00002	601.2235528942116	585	471.66039553985223	455.0
Sm_t00000096-RA	35.44469525959368	36.0	39.83534556610916	38.0
Sm_t00000203-RA	24.906160644658176	27	39.83534556610916	38.0
Sm_t00000203-RAa	11.621527777777779	13.0	39.83534556610916	38.0
Sm_t00000203-RAaa	7.793032786885246	7.5	39.83534556610916	38.0
Sm_t00000203-Raac	4.4573170731707314	5.0	39.83534556610916	38.0
Sm_t00000271-RA	41.393594605983985	40	39.83534556610916	38.0
Sm_t00000776-RA	45.01844262295082	47.0	39.83534556610916	38.0
Sm_t00000816-RA	39.59123222748815	40.0	39.83534556610916	38.0
Sm_t00001449-RA	41.096348096348095	41	37.16625581964599	37
Sm_t00001545-RA	47.76491812378573	48	37.16625581964599	37
Sm_t00001624-RA	36.07112970711297	35.0	37.16625581964599	37
Sm_t00001766-RA	39.767341040462426	42.0	37.16625581964599	37
Sm_t00002559-RA	42.88216303470541	44	38.615922062131155	38.0
Sm_t00002700-RA	36.598099496925656	37	38.615922062131155	38.0
Sm_t00002911-RA	37.33359497645212	37.0	38.12216101753946	37
Sm_t00003559-RA	38.44409058740269	39.0	37.61084542975665	38.0
Sm_t00003600-RA	32.5967845659164	36	37.61084542975665	38.0
Sm_t00003600-RAa	59.83879781420765	56.0	37.61084542975665	38.0
Sm_t00004040-RA	1.2564308681672025	1.0	37.61084542975665	38.0
Sm_t00004185-RA	41.53707052441229	40.0	36.7859044974634	37.0
Sm_t00004482-RA	41.30808080808081	40.0	36.7859044974634	37.0
Sm_t00004508-RA	36.332351208014146	39	36.7859044974634	37.0
Sm_t00004732-RA	17.197398622800307	17	44.377629620392774	37
Sm_t00004754-RA	42.52487046632125	42.0	44.377629620392774	37
Sm_t00005069-RA	37.63720173535792	38.0	44.377629620392774	37
Sm_t00005265-RA	44.56926620598881	43	37.4093471097966	37.0
Sm_t00005368-RA	40.246011754827876	40	37.4093471097966	37.0
Sm_t00005717-RA	141.6641010459838	70	37.4093471097966	37.0
Sm_t00006068-RA	41.81481481481482	42	35.28342749259222	35.0
Sm_t00007019-RA	54.61962542864679	55	32.813457654544585	31
Sm_t00007046-RA	38.53242542153048	38.0	32.813457654544585	31
Sm_t00007131-RA	45.29806848112379	44.0	32.813457654544585	31
Sm_t00007630-RA	44.90104452996152	47	37.569475032042405	36
