Gene	Model mean	Model median	Contig mean	Contig median
Genome	71.75033710533363	70.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	75.98779801013704	78	75.6746718392281	74.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	166.34098939929328	172.5	74.5964870926847	73
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	60.00961538461539	66.0	71.67682590101576	73
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	40.08139534883721	37.0	71.67682590101576	73
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	77.83276836158193	81	72.95494913893882	58.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	503.2467343976778	456.0	70.33139086976276	51.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	268.4677276746242	280	70.33139086976276	51.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	106.20747562296859	104.0	70.33139086976276	51.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	75.1010740842743	76	71.16153864829997	72.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	71.39935760171306	72.0	66.26743857667326	69.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	50.96205357142857	47.0	76.63047237591098	71.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	112.07580919931857	113.0	76.63047237591098	71.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	80.81095069463362	82	78.44561644159592	74
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	109.40046296296296	114.0	75.84198226682246	69.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	124.29455445544555	138.5	70.33139086976276	51.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	387.4822443181818	378.5	70.33139086976276	51.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	76.36119605844377	78	75.6746718392281	74.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	301.3585253456221	308	74.5964870926847	73
maker-Sm_000030F-snap-gene-1.6-mRNA-1	72.12396694214875	75.0	51.881151188747225	45
Sm_mito_g00002	632.1044577511643	620	508.0772495755518	495.0
Sm_t00000096-RA	64.42720090293454	69.0	75.6746718392281	74.0
Sm_t00000203-RA	57.93865349623083	70	75.6746718392281	74.0
Sm_t00000203-RAa	47.604166666666664	46.0	75.6746718392281	74.0
Sm_t00000203-RAaa	22.94877049180328	24.0	75.6746718392281	74.0
Sm_t00000203-Raac	13.817073170731707	17.0	75.6746718392281	74.0
Sm_t00000271-RA	78.51790981879478	78	75.6746718392281	74.0
Sm_t00000776-RA	87.3422131147541	93.0	75.6746718392281	74.0
Sm_t00000816-RA	72.35860979462875	71.0	75.6746718392281	74.0
Sm_t00001449-RA	76.93499093499094	79	69.60618026005751	72
Sm_t00001545-RA	83.16180960310852	84	69.60618026005751	72
Sm_t00001624-RA	79.08019525801953	83.0	69.60618026005751	72
Sm_t00001766-RA	70.01107899807322	74.0	69.60618026005751	72
Sm_t00002559-RA	70.23890234059725	74	70.99945504055701	73.0
Sm_t00002700-RA	69.94466182224707	71	70.99945504055701	73.0
Sm_t00002911-RA	70.32182103610675	74.0	74.5964870926847	73
Sm_t00003559-RA	75.02724699221514	76.0	70.73838436243422	74.0
Sm_t00003600-RA	58.26302250803859	64	70.73838436243422	74.0
Sm_t00003600-RAa	96.22336065573771	96.0	70.73838436243422	74.0
Sm_t00004040-RA	0.23070739549839228	0.0	70.73838436243422	74.0
Sm_t00004185-RA	80.78028933092224	78.0	71.16153864829997	72.0
Sm_t00004482-RA	69.2969696969697	71.0	71.16153864829997	72.0
Sm_t00004508-RA	79.69888037713612	83	71.16153864829997	72.0
Sm_t00004732-RA	38.49043611323642	39	71.32209683189497	72
Sm_t00004754-RA	72.79326424870466	73.0	71.32209683189497	72
Sm_t00005069-RA	75.37472885032538	76.0	71.32209683189497	72
Sm_t00005265-RA	85.15761763738072	83	65.9831141033624	71.0
Sm_t00005368-RA	67.39378673383712	71	65.9831141033624	71.0
Sm_t00005717-RA	173.31596605486482	79	65.9831141033624	71.0
Sm_t00006068-RA	77.66137566137566	76	66.26743857667326	69.0
Sm_t00007019-RA	80.36454761276708	79	62.35768958390639	63
Sm_t00007046-RA	77.92347600518806	78.0	62.35768958390639	63
Sm_t00007131-RA	77.12906057945567	77.0	62.35768958390639	63
Sm_t00007630-RA	81.40956569543705	84	73.01780496489307	71
Sm_t00007701-RA	61.336910626319494	69.0	73.01780496489307	71
Sm_t00007798-RA	83.10764082543224	84.0	68.77671960664512	72
Sm_t00007834-RA	78.1863684771033	87	68.77671960664512	72
Sm_t00007866-RAa	71.46131386861313	63	68.77671960664512	72
Sm_t00008820-RA	75.77622561939906	75.0	72.27045826677237	72
Sm_t00008887-RA	99.62097378277153	94	72.27045826677237	72
Sm_t00009095-RA	72.50686641697878	75	67.35964007943618	72
Sm_t00009272-RA	76.39543937708565	76.0	67.35964007943618	72
Sm_t00009273-RA	80.52481203007518	79	67.35964007943618	72
Sm_t00009617-RA	78.15879265091864	83.0	69.2234994877086	72.0
Sm_t00009882-RA	89.67247097844113	88.0	71.59898341111779	72.0
Sm_t00010479-RA	85.07689569241722	88	71.67682590101576	73
Sm_t00010759-RA	74.22815884476535	74	73.60730841798802	70.0
Sm_t00011072-RA	72.93214787084698	72	72.07266073692847	70.0
Sm_t00011279-RA	42.27268643306379	32.0	72.6016282102313	73
Sm_t00011280-RA	45.33486472690148	44	72.6016282102313	73
Sm_t00011281-RA	31.08996212121212	29.0	72.6016282102313	73
Sm_t00011290-RA	83.82997118155619	84.0	72.6016282102313	73
Sm_t00011531-RA	88.03299492385787	89.0	72.6016282102313	73
Sm_t00012102-RA	61.273809523809526	62.5	75.41390395459933	70.0
Sm_t00012258-RA	81.44067796610169	81.0	51.881151188747225	45
Sm_t00012279-RA	32.853465346534655	35	51.881151188747225	45
Sm_t00012684-RA	145.27225806451614	152	78.44561644159592	74
Sm_t00013038-RA	78.50790861159929	79	68.45367700952846	72.0
Sm_t00013427-RA	62.50387596899225	65	72.51999906494538	75
Sm_t00013510-RA	56.837526205450736	59.0	72.51999906494538	75
Sm_t00014412-RA	78.20951343500363	85.0	67.84978515805757	70.0
Sm_t00014438-RA	21.966325660699063	22.0	67.84978515805757	70.0
Sm_t00014498-RA	45.96206896551724	42.0	68.0704657141405	68.0
Sm_t00014831-RA	95.67410938283994	95.0	72.95494913893882	58.0
Sm_t00014838-RA	72.05200476379515	75	72.95494913893882	58.0
Sm_t00016646-RA	54.22083639031548	55	74.11442231302793	72.0
Sm_t00017696-RA	77.39973082099596	80	53.020028307326704	52
Sm_t00018447-RA	74.27283800243606	76.0	76.03866976480857	72.0
Sm_t00018460-RA	40.0343618513324	38.0	76.03866976480857	72.0
Sm_t00018630-RA	160.18706221672846	161	72.8463948496537	52
Sm_t00019220-RA	83.74265605875154	86.0	68.66469867177136	64
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	81.41148036253776	82	69.60618026005751	72
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	103.9500384319754	108	72.95494913893882	58.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	29.676802354095145	28	40.31113610421003	22.0
TRINITY_DN3598_c0_g2_i2	78.02467811158799	77.0	73.01780496489307	71
TRINITY_DN3625_c1_g2_i1	72.95529801324503	77.0	69.60618026005751	72
TRINITY_DN7103_c0_g2_i1	76.20256330103157	76	70.99945504055701	73.0
