Gene	Model mean	Model median	Contig mean	Contig median
Genome	34.892285816704856	30.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	31.55622301483011	31	35.63492899233509	33.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	58.90459363957597	66.0	34.680602945069026	32
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	23.246153846153845	25.0	33.59866415328579	32
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	19.11627906976744	19.0	33.59866415328579	32
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	22.903954802259886	17	36.29980836226802	26.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	130.03773584905662	120.0	28.47372735713016	22.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	56.06012378426171	58	28.47372735713016	22.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	33.9626218851571	29.0	28.47372735713016	22.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	33.11594602038006	34	33.59587555027794	32.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	28.626338329764454	30.0	31.430483659868372	30.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	25.772321428571427	28.0	33.097521973973805	31.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	60.551107325383306	56.0	33.097521973973805	31.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	33.64777989648597	35	33.82574930574313	31
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	46.7962962962963	50.0	35.079548158213356	29.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	29.747524752475247	32.0	28.47372735713016	22.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	84.77201704545455	76.0	28.47372735713016	22.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	30.98233095480802	29	35.63492899233509	33.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	97.88018433179724	105	34.680602945069026	32
maker-Sm_000030F-snap-gene-1.6-mRNA-1	24.518595041322314	25.0	23.161610285763146	20
Sm_mito_g00002	310.4896872920825	289	244.65018583948975	235.0
Sm_t00000096-RA	36.30135440180587	35.5	35.63492899233509	33.0
Sm_t00000203-RA	22.484533402651415	25	35.63492899233509	33.0
Sm_t00000203-RAa	11.98263888888889	11.0	35.63492899233509	33.0
Sm_t00000203-RAaa	5.612704918032787	7.0	35.63492899233509	33.0
Sm_t00000203-Raac	11.847560975609756	11.0	35.63492899233509	33.0
Sm_t00000271-RA	33.09228824273072	32	35.63492899233509	33.0
Sm_t00000776-RA	35.26946721311475	34.0	35.63492899233509	33.0
Sm_t00000816-RA	29.65481832543444	30.0	35.63492899233509	33.0
Sm_t00001449-RA	36.22843822843823	35	32.672236054484	32
Sm_t00001545-RA	41.43075215098529	41	32.672236054484	32
Sm_t00001624-RA	36.9463040446304	37.0	32.672236054484	32
Sm_t00001766-RA	31.6266859344894	33.0	32.672236054484	32
Sm_t00002559-RA	31.398708635996773	30	33.02081999348129	32.0
Sm_t00002700-RA	30.183901621017327	31	33.02081999348129	32.0
Sm_t00002911-RA	29.635792778649922	28.0	34.680602945069026	32
Sm_t00003559-RA	37.465322009908	39.0	33.751111657098484	33.0
Sm_t00003600-RA	23.72218649517685	23	33.751111657098484	33.0
Sm_t00003600-RAa	39.48770491803279	39.5	33.751111657098484	33.0
Sm_t00004040-RA	0	0.0	33.751111657098484	33.0
Sm_t00004185-RA	35.424050632911396	36.0	33.59587555027794	32.0
Sm_t00004482-RA	40.93434343434343	40.0	33.59587555027794	32.0
Sm_t00004508-RA	44.19740718915734	46	33.59587555027794	32.0
Sm_t00004732-RA	22.267023718439173	20	33.95039518836899	32
Sm_t00004754-RA	34.83160621761658	34.0	33.95039518836899	32
Sm_t00005069-RA	35.61930585683297	36.0	33.95039518836899	32
Sm_t00005265-RA	48.88943731490622	45	31.400437811332502	31.0
Sm_t00005368-RA	34.53316540722082	35	31.400437811332502	31.0
Sm_t00005717-RA	131.38069863824748	41	31.400437811332502	31.0
Sm_t00006068-RA	34.134626690182245	34	31.430483659868372	30.0
Sm_t00007019-RA	32.302031126351885	32	29.051187671539665	27
Sm_t00007046-RA	29.75421530479896	28.0	29.051187671539665	27
Sm_t00007131-RA	37.631255487269534	38.0	29.051187671539665	27
Sm_t00007630-RA	33.391423859263334	35	32.46391312347677	31
Sm_t00007701-RA	40.118402533427165	37.0	32.46391312347677	31
Sm_t00007798-RA	41.11517010596765	41.0	31.776252248417272	32
Sm_t00007834-RA	25.199148029818957	28	31.776252248417272	32
Sm_t00007866-RAa	32.39124087591241	34	31.776252248417272	32
Sm_t00008820-RA	34.82340537691091	34.0	32.331990538163886	30
Sm_t00008887-RA	38.570037453183524	38	32.331990538163886	30
Sm_t00009095-RA	30.405742821473158	31	30.046262099993154	31
Sm_t00009272-RA	34.19911012235818	34.0	30.046262099993154	31
Sm_t00009273-RA	41.261954887218046	40	30.046262099993154	31
Sm_t00009617-RA	29.560804899387577	30.0	31.230683031332173	30.0
Sm_t00009882-RA	38.31011608623549	38.0	33.86582027940791	31.0
Sm_t00010479-RA	27.775364898540406	26	33.59866415328579	32
Sm_t00010759-RA	33.46498194945848	32	34.56259949269658	31.0
Sm_t00011072-RA	37.38231165184838	36	34.215875102558364	31.0
Sm_t00011279-RA	18.158131176999103	16.0	32.341562731006064	31
Sm_t00011280-RA	13.619703930576826	13	32.341562731006064	31
Sm_t00011281-RA	23.601325757575758	26.0	32.341562731006064	31
Sm_t00011290-RA	36.45821325648415	37.0	32.341562731006064	31
Sm_t00011531-RA	43.07698815566836	43.0	32.341562731006064	31
Sm_t00012102-RA	33.973958333333336	36.0	34.7766571518518	30.0
Sm_t00012258-RA	38.68926553672316	38.0	23.161610285763146	20
Sm_t00012279-RA	14.740594059405941	13	23.161610285763146	20
Sm_t00012684-RA	60.76129032258064	64	33.82574930574313	31
Sm_t00013038-RA	38.591564147627416	39	31.74166223538035	31.0
Sm_t00013427-RA	34.48837209302326	32	33.333546837469974	32
Sm_t00013510-RA	28.871069182389938	28.0	33.333546837469974	32
Sm_t00014412-RA	50.21895424836601	51.0	33.27469228023322	32.0
Sm_t00014438-RA	19.08098891730605	18.0	33.27469228023322	32.0
Sm_t00014498-RA	23.906896551724138	25.0	30.97855211027974	29.0
Sm_t00014831-RA	40.021826392373306	40.0	36.29980836226802	26.0
Sm_t00014838-RA	32.72766971020246	33	36.29980836226802	26.0
Sm_t00016646-RA	36.776228906823185	36	35.461597380805635	32.0
Sm_t00017696-RA	29.989232839838493	32	24.82340072340946	23
Sm_t00018447-RA	30.420219244823386	30.0	34.68860135406101	32.0
Sm_t00018460-RA	19.035764375876578	19.0	34.68860135406101	32.0
Sm_t00018630-RA	71	73	37.867221470414044	24
Sm_t00019220-RA	40.63066095471236	40.0	29.253636256779675	27
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	40.97341389728097	41	32.672236054484	32
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	40.7901614142967	44	36.29980836226802	26.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	19.04561059342815	19	20.340562680453903	11.0
TRINITY_DN3598_c0_g2_i2	32.48605150214592	31.0	32.46391312347677	31
TRINITY_DN3625_c1_g2_i1	36.98675496688742	36.0	32.672236054484	32
TRINITY_DN7103_c0_g2_i1	36.818380743982495	36	33.02081999348129	32.0
