Gene	Model mean	Model median	Contig mean	Contig median
Genome	111.9461306169607	104.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	105.08072085601653	108	112.92044838547956	109.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	163.40636042402826	170.0	113.59438012844625	107
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	121.04615384615384	127.0	109.70075883467756	107
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	46.031007751937985	25.0	109.70075883467756	107
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	138.02824858757063	139	108.29578513309953	79.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	667.7256894049347	566.0	124.88316575469648	64.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	419.8921308576481	488	124.88316575469648	64.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	144.5872156013001	133.0	124.88316575469648	64.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	115.42660424125586	114	107.185565474384	107.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	113.813704496788	114.0	101.3286712434613	104.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	89.22991071428571	76.0	104.94688821312761	106.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	138.70528109028962	140.0	104.94688821312761	106.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	123.36311631707981	126	118.30065212222904	112
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	105.48842592592592	112.0	131.47554418225943	106.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	286.0556930693069	215.5	124.88316575469648	64.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	706.6477272727273	668.5	124.88316575469648	64.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	110.40400951410126	109	112.92044838547956	109.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	263.84147465437786	256	113.59438012844625	107
maker-Sm_000030F-snap-gene-1.6-mRNA-1	102.20592286501378	112.0	77.81710225778409	65
Sm_mito_g00002	1081.42248835662	1079	863.5637131188914	821.0
Sm_t00000096-RA	113.0744920993228	112.5	112.92044838547956	109.0
Sm_t00000203-RA	68.33142708604107	78	112.92044838547956	109.0
Sm_t00000203-RAa	33.595486111111114	35.0	112.92044838547956	109.0
Sm_t00000203-RAaa	16.239754098360656	16.0	112.92044838547956	109.0
Sm_t00000203-Raac	22.16869918699187	17.0	112.92044838547956	109.0
Sm_t00000271-RA	111.15423514538558	113	112.92044838547956	109.0
Sm_t00000776-RA	120.51229508196721	124.0	112.92044838547956	109.0
Sm_t00000816-RA	116.89257503949447	113.0	112.92044838547956	109.0
Sm_t00001449-RA	123.75498575498575	124	107.02573872107484	107
Sm_t00001545-RA	128.78850957535388	129	107.02573872107484	107
Sm_t00001624-RA	117.19944211994421	122.0	107.02573872107484	107
Sm_t00001766-RA	106.38680154142583	109.0	107.02573872107484	107
Sm_t00002559-RA	94.52219531880549	100	107.89900797732784	107.0
Sm_t00002700-RA	103.08384572386808	105	107.89900797732784	107.0
Sm_t00002911-RA	117.53296703296704	119.0	113.59438012844625	107
Sm_t00003559-RA	105.08103326256193	113.0	108.7887056296904	111.0
Sm_t00003600-RA	108.77877813504823	99	108.7887056296904	111.0
Sm_t00003600-RAa	128.8941256830601	134.0	108.7887056296904	111.0
Sm_t00004040-RA	59.08520900321543	53.5	108.7887056296904	111.0
Sm_t00004185-RA	102.01537070524412	103.0	107.185565474384	107.0
Sm_t00004482-RA	124.06969696969696	126.0	107.185565474384	107.0
Sm_t00004508-RA	118.43017088980554	120	107.185565474384	107.0
Sm_t00004732-RA	55.234123947972456	57	117.00730570333965	108
Sm_t00004754-RA	119.79663212435233	120.0	117.00730570333965	108
Sm_t00005069-RA	115.52386117136659	114.0	117.00730570333965	108
Sm_t00005265-RA	138.25534715366896	125	104.08236041926111	107.0
