Gene	Model mean	Model median	Contig mean	Contig median
Genome	81.70819549849998	76.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	78.95100431762718	79	81.52119790140068	80.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	82.96466431095406	85.0	81.52091723436564	79
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	102.14038461538462	117.0	80.24911562313156	80
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	57.68087855297158	56.0	80.24911562313156	80
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	49.065536723163845	47	78.74753837116651	59.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	393.7960812772134	393.5	67.89664776880075	50.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	197.71441202475685	219	67.89664776880075	50.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	83.88028169014085	84.0	67.89664776880075	50.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	76.08620214816855	76	76.42481567275443	79.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	78.77194860813705	77.0	74.47714589213807	76.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	76.41443452380952	83.0	77.4649906378905	77.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	79.5221465076661	81.0	77.4649906378905	77.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	86.69027512939253	87	83.5077964641756	81
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	73.70370370370371	77.0	145.23978650396273	72.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	92.15222772277228	86.5	67.89664776880075	50.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	310.6384943181818	289.0	67.89664776880075	50.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	82.77947672443085	82	81.52119790140068	80.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	211.65990783410138	194	81.52091723436564	79
maker-Sm_000030F-snap-gene-1.6-mRNA-1	73.32851239669421	81.0	53.18101528380036	48
Sm_mito_g00002	818.0219560878244	803	703.7867434497316	635.0
Sm_t00000096-RA	73.17381489841986	77.0	81.52119790140068	80.0
Sm_t00000203-RA	54.47439563296075	67	81.52119790140068	80.0
Sm_t00000203-RAa	50.029513888888886	44.0	81.52119790140068	80.0
Sm_t00000203-RAaa	15.811475409836065	15.0	81.52119790140068	80.0
Sm_t00000203-Raac	8.880081300813009	11.0	81.52119790140068	80.0
Sm_t00000271-RA	79.05436156763591	80	81.52119790140068	80.0
Sm_t00000776-RA	92.09118852459017	94.0	81.52119790140068	80.0
Sm_t00000816-RA	86.32069510268562	87.0	81.52119790140068	80.0
Sm_t00001449-RA	86.89562289562289	85	77.90916877035177	78
Sm_t00001545-RA	88.60421870663336	90	77.90916877035177	78
Sm_t00001624-RA	84.92677824267783	85.0	77.90916877035177	78
Sm_t00001766-RA	74.40847784200385	75.0	77.90916877035177	78
Sm_t00002559-RA	85.85956416464892	87	78.99041611091977	80.0
Sm_t00002700-RA	75.04471771939632	75	78.99041611091977	80.0
Sm_t00002911-RA	82.42229199372056	83.0	81.52091723436564	79
Sm_t00003559-RA	81.60474168435952	85.0	78.0471003683221	81.0
Sm_t00003600-RA	64.4347266881029	71	78.0471003683221	81.0
Sm_t00003600-RAa	99.4084699453552	100.0	78.0471003683221	81.0
Sm_t00004040-RA	0.6889067524115756	0.0	78.0471003683221	81.0
Sm_t00004185-RA	78.01717902350813	78.0	76.42481567275443	79.0
Sm_t00004482-RA	77.84646464646465	75.0	76.42481567275443	79.0
Sm_t00004508-RA	84.0041249263406	90	76.42481567275443	79.0
Sm_t00004732-RA	35.59525631216526	36	81.5820222433818	79
