Gene	Model mean	Model median	Contig mean	Contig median
Genome	41.26751764220775	38.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	39.12952881546837	38	42.96029676213196	41.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	29.104240282685513	29.0	42.140196430810384	41
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	47.60961538461538	47.0	42.243193279158646	41
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	14.978036175710594	12.0	42.243193279158646	41
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	29.92542372881356	31	44.01305695624611	33.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	81.27503628447025	73.0	35.99075519032851	30.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	52.05481874447392	52	35.99075519032851	30.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	31.3726977248104	26.0	35.99075519032851	30.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	38.56430735334619	38	40.289354873953386	40.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	51.50749464668094	50.0	37.853178215451486	37.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	18.083333333333332	20.0	38.69482690656192	39.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	63.94804088586031	64.0	38.69482690656192	39.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	42.55652410787251	44	44.18727073341657	42
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	55.236111111111114	58.0	46.20185103919381	37.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	33.961633663366335	33.0	35.99075519032851	30.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	80.26420454545455	70.0	35.99075519032851	30.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	43.61297995242949	44	42.96029676213196	41.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	113.47281105990784	118	42.140196430810384	41
maker-Sm_000030F-snap-gene-1.6-mRNA-1	31.924931129476583	31.0	28.099430857548555	25
Sm_mito_g00002	250.47704590818364	256	190.95539852246134	184.0
Sm_t00000096-RA	38.207110609480814	38.0	42.96029676213196	41.0
Sm_t00000203-RA	29.988302573433845	32	42.96029676213196	41.0
Sm_t00000203-RAa	17.515625	20.0	42.96029676213196	41.0
Sm_t00000203-RAaa	19.21926229508197	20.0	42.96029676213196	41.0
Sm_t00000203-Raac	6.32520325203252	7.0	42.96029676213196	41.0
Sm_t00000271-RA	45.16308470290771	44	42.96029676213196	41.0
Sm_t00000776-RA	45.02356557377049	46.0	42.96029676213196	41.0
Sm_t00000816-RA	38.47788309636651	38.0	42.96029676213196	41.0
Sm_t00001449-RA	48.117586117586114	49	40.999485720078425	40
Sm_t00001545-RA	48.109908409658615	48	40.999485720078425	40
Sm_t00001624-RA	43.858437935843796	44.0	40.999485720078425	40
