Gene	Model mean	Model median	Contig mean	Contig median
Genome	65.83009236009066	60.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	61.8706589074526	64	65.53787471552232	64.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	85.54063604240282	83.0	63.45971218010337	62
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	55.00769230769231	58.0	62.96261641934559	62
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	33.55813953488372	32.0	62.96261641934559	62
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	46.47570621468927	41	67.56590273294599	55.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	504.3570391872279	426.0	63.825084447780654	46.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	225.07957559681697	213	63.825084447780654	46.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	95.84832069339112	92.0	63.825084447780654	46.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	59.849077389148995	61	59.27268568742116	61.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	70.73875802997858	70.0	58.676367626799625	60.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	42.67782738095238	46.0	63.580117601235145	62.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	88.2793867120954	79.0	63.580117601235145	62.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	64.57423045491691	67	66.06577733741445	65
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	121.16435185185185	135.0	75.93666231356107	54.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	119.61014851485149	125.0	63.825084447780654	46.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	321.2265625	305.0	63.825084447780654	46.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	62.002378525314306	62	65.53787471552232	64.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	315.7889400921659	340	63.45971218010337	62
maker-Sm_000030F-snap-gene-1.6-mRNA-1	64.07988980716253	67.0	42.46429742065626	38
Sm_mito_g00002	583.3200266134398	570	502.85591703758087	504.0
Sm_t00000096-RA	59.13092550790068	59.0	65.53787471552232	64.0
Sm_t00000203-RA	40.36054068105017	43	65.53787471552232	64.0
Sm_t00000203-RAa	8.20138888888889	10.0	65.53787471552232	64.0
Sm_t00000203-RAaa	23.084016393442624	24.0	65.53787471552232	64.0
Sm_t00000203-Raac	21.15650406504065	22.0	65.53787471552232	64.0
Sm_t00000271-RA	64.66793088916982	65	65.53787471552232	64.0
Sm_t00000776-RA	66.56454918032787	71.0	65.53787471552232	64.0
Sm_t00000816-RA	64.27725118483413	67.0	65.53787471552232	64.0
Sm_t00001449-RA	63.556332556332556	63	59.33873294284323	62
Sm_t00001545-RA	68.33999444907022	69	59.33873294284323	62
Sm_t00001624-RA	70.09623430962343	71.0	59.33873294284323	62
Sm_t00001766-RA	51.793352601156066	54.0	59.33873294284323	62
Sm_t00002559-RA	57.22760290556901	58	65.89267766371321	64.0
Sm_t00002700-RA	63.13359418669648	65	65.89267766371321	64.0
Sm_t00002911-RA	62.28885400313972	62.0	63.45971218010337	62
Sm_t00003559-RA	61.71479122434536	62.0	60.71714825677689	63.0
Sm_t00003600-RA	54.508038585209	61	60.71714825677689	63.0
Sm_t00003600-RAa	65.04166666666667	68.0	60.71714825677689	63.0
Sm_t00004040-RA	0.4557877813504823	0.0	60.71714825677689	63.0
Sm_t00004185-RA	57.265822784810126	58.0	59.27268568742116	61.0
Sm_t00004482-RA	51.614141414141415	50.0	59.27268568742116	61.0
Sm_t00004508-RA	55.2981732469063	67	59.27268568742116	61.0
Sm_t00004732-RA	28.79877582249426	30	68.21211297599208	63
Sm_t00004754-RA	64.88471502590673	65.0	68.21211297599208	63
Sm_t00005069-RA	66.27331887201736	68.0	68.21211297599208	63
Sm_t00005265-RA	80.22408687068115	73	57.17730969800747	60.0
Sm_t00005368-RA	60.83963056255248	64	57.17730969800747	60.0
Sm_t00005717-RA	160.17939609236234	67	57.17730969800747	60.0
Sm_t00006068-RA	70.14168136390359	70	58.676367626799625	60.0
Sm_t00007019-RA	74.79372197309416	73	53.83760653870029	54
Sm_t00007046-RA	71.15239948119326	70.0	53.83760653870029	54
Sm_t00007131-RA	72.26470588235294	72.0	53.83760653870029	54
Sm_t00007630-RA	63.849917537108304	65	60.171981530009965	61
Sm_t00007701-RA	56.28747361013371	64.0	60.171981530009965	61
Sm_t00007798-RA	71.03736754043503	71.0	61.97549941468591	63
Sm_t00007834-RA	83.01171458998935	64	61.97549941468591	63
Sm_t00007866-RAa	84.31970802919707	82	61.97549941468591	63
Sm_t00008820-RA	63.32498682129678	63.0	60.10660212947196	61
Sm_t00008887-RA	72.30337078651685	72	60.10660212947196	61
Sm_t00009095-RA	60.95880149812734	62	56.26448364138148	61
Sm_t00009272-RA	65.31479421579533	68.0	56.26448364138148	61
Sm_t00009273-RA	68.86255639097745	70	56.26448364138148	61
