Gene	Model mean	Model median	Contig mean	Contig median
Genome	33.44342348127765	26.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	27.068518866153557	26	31.06075600048436	29.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	22.946996466431095	27.0	29.765844443515693	28
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	49.02307692307692	49.0	31.4534504440278	29
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	16.91860465116279	13.0	31.4534504440278	29
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	25.861016949152543	22	29.260205654330896	21.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	110.9622641509434	91.0	27.67174505659483	19.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	61.832007073386386	73	27.67174505659483	19.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	30.36836403033586	26.0	27.67174505659483	19.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	27.59074635086753	27	29.794876138491812	28.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	32.65203426124197	33.0	27.152983111541808	26.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	12.36235119047619	13.0	29.59751376159705	28.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	58.06558773424191	54.0	29.59751376159705	28.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	33.1653500408608	32	32.35830624974327	29
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	29.252314814814813	29.0	56.48838143779377	26.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	37.164603960396036	34.0	27.67174505659483	19.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	106.41548295454545	85.0	27.67174505659483	19.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	31.275908936459395	32	31.06075600048436	29.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	34.680184331797236	34	29.765844443515693	28
maker-Sm_000030F-snap-gene-1.6-mRNA-1	25.03030303030303	27.0	20.037634917077252	17
Sm_mito_g00002	445.20958083832335	434	369.62196576882485	346.0
Sm_t00000096-RA	24.80079006772009	25.0	31.06075600048436	29.0
Sm_t00000203-RA	21.251624642578633	22	31.06075600048436	29.0
Sm_t00000203-RAa	11.79861111111111	8.0	31.06075600048436	29.0
Sm_t00000203-RAaa	7.942622950819672	7.0	31.06075600048436	29.0
Sm_t00000203-Raac	6.686991869918699	7.0	31.06075600048436	29.0
Sm_t00000271-RA	28.57943531394859	29	31.06075600048436	29.0
Sm_t00000776-RA	34.77561475409836	35.0	31.06075600048436	29.0
Sm_t00000816-RA	28.47827804107425	28.0	31.06075600048436	29.0
Sm_t00001449-RA	31.5001295001295	31	28.86611167291797	28
Sm_t00001545-RA	31.151262836525117	32	28.86611167291797	28
Sm_t00001624-RA	40.43654114365411	41.0	28.86611167291797	28
Sm_t00001766-RA	30.495183044315993	32.0	28.86611167291797	28
Sm_t00002559-RA	22.903954802259886	23	35.44665465405767	28.0
Sm_t00002700-RA	24.41978759083287	26	35.44665465405767	28.0
Sm_t00002911-RA	30.36813186813187	30.0	29.765844443515693	28
Sm_t00003559-RA	32.02795470629866	32.0	28.68694759910585	29.0
Sm_t00003600-RA	22.331189710610932	23	28.68694759910585	29.0
Sm_t00003600-RAa	40.548497267759565	43.0	28.68694759910585	29.0
Sm_t00004040-RA	0	0.0	28.68694759910585	29.0
Sm_t00004185-RA	31.769439421338156	33.0	29.794876138491812	28.0
Sm_t00004482-RA	32.09191919191919	32.0	29.794876138491812	28.0
Sm_t00004508-RA	27.62522097819682	30	29.794876138491812	28.0
Sm_t00004732-RA	18.022188217291507	17	34.98585590651799	28
Sm_t00004754-RA	32.85388601036269	31.0	34.98585590651799	28
Sm_t00005069-RA	27.518438177874188	27.0	34.98585590651799	28
Sm_t00005265-RA	36.76406712734452	36	27.897094229970943	27.0
Sm_t00005368-RA	21.943744752308984	22	27.897094229970943	27.0
Sm_t00005717-RA	63.119202684033944	33	27.897094229970943	27.0
Sm_t00006068-RA	31.35684891240447	30	27.152983111541808	26.0
Sm_t00007019-RA	30.48456871537853	29	24.501843095135452	23
Sm_t00007046-RA	26.64721141374838	27.0	24.501843095135452	23
Sm_t00007131-RA	32.75153643546971	32.5	24.501843095135452	23
Sm_t00007630-RA	31.05937328202309	32	28.984725772895484	27
Sm_t00007701-RA	26.413441238564392	28.0	28.984725772895484	27
Sm_t00007798-RA	38.745677635248185	37.0	29.201623400060875	28
Sm_t00007834-RA	27.906283280085198	30	29.201623400060875	28
Sm_t00007866-RAa	21.96788321167883	20	29.201623400060875	28
Sm_t00008820-RA	54.79335793357934	54.0	28.673405390819656	26
Sm_t00008887-RA	31.635205992509363	32	28.673405390819656	26
Sm_t00009095-RA	26.002496878901372	26	26.318338519323873	26
Sm_t00009272-RA	30.13904338153504	30.0	26.318338519323873	26
Sm_t00009273-RA	35.183157894736844	35	26.318338519323873	26
Sm_t00009617-RA	28.581364829396325	29.0	29.76588998989747	27.0
Sm_t00009882-RA	31.41321171918187	31.0	30.14586202116353	27.0
Sm_t00010479-RA	31.42043431826273	31	31.4534504440278	29
Sm_t00010759-RA	26.905415162454872	27	29.571972110807064	27.0
Sm_t00011072-RA	27.42442676649509	28	30.538785708958006	26.0
Sm_t00011279-RA	14.527403414195867	12.0	30.430682520208062	28
Sm_t00011280-RA	14.836651352730986	15	30.430682520208062	28
Sm_t00011281-RA	16.215435606060606	16.0	30.430682520208062	28
Sm_t00011290-RA	28.64121037463977	28.0	30.430682520208062	28
Sm_t00011531-RA	33.08460236886633	33.0	30.430682520208062	28
Sm_t00012102-RA	33.135416666666664	37.0	31.296538959680706	26.0
Sm_t00012258-RA	29.424293785310734	29.0	20.037634917077252	17
Sm_t00012279-RA	8.172277227722772	9	20.037634917077252	17
Sm_t00012684-RA	54.44387096774194	55	32.35830624974327	29
Sm_t00013038-RA	29.345518453427065	30	27.92873916730142	27.0
Sm_t00013427-RA	21.76485788113695	21	29.18637041019677	28
Sm_t00013510-RA	23.029350104821802	23.0	29.18637041019677	28
Sm_t00014412-RA	46.58278867102396	48.0	28.93484670201092	27.0
Sm_t00014438-RA	20.1692242114237	22.0	28.93484670201092	27.0
Sm_t00014498-RA	20.351724137931033	17.0	27.75043002784815	25.0
Sm_t00014831-RA	14.433517310587055	15.0	29.260205654330896	21.0
Sm_t00014838-RA	29.754664549424376	29	29.260205654330896	21.0
Sm_t00016646-RA	27.933969185619954	29	30.57987082156204	27.0
Sm_t00017696-RA	30.462539255271423	31	21.244358629366232	20
Sm_t00018447-RA	36.13276492082826	37.0	31.306002453350946	28.0
Sm_t00018460-RA	17.158485273492285	17.0	31.306002453350946	28.0
Sm_t00018630-RA	83.81293778327152	84	36.34446316293371	26
Sm_t00019220-RA	30.878212974296204	31.0	30.01277181670109	25
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	27.971601208459216	28	28.86611167291797	28
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	54.87009992313605	62	29.260205654330896	21.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	9.554193231976459	10	13.059250430851183	7.0
TRINITY_DN3598_c0_g2_i2	26.971387696709584	27.0	28.984725772895484	27
TRINITY_DN3625_c1_g2_i1	30.19757174392936	28.0	28.86611167291797	28
TRINITY_DN7103_c0_g2_i1	31.25382932166302	32	35.44665465405767	28.0
