Gene	Model mean	Model median	Contig mean	Contig median
Genome	56.75773648665049	52.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	51.350666416369435	52	58.24861424996916	56.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	46.78268551236749	44.0	56.445603711288506	55
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	116.05	116.0	56.36410533535283	54
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	40.45219638242894	35.0	56.36410533535283	54
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	82.77401129943503	84	55.47241027341092	44.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	305.833091436865	304.0	56.047819173103136	35.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	181.7789566755084	214	56.047819173103136	35.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	58.41224268689057	48.0	56.047819173103136	35.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	52.67474524924263	53	54.343823147374614	54.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	65.61670235546039	65.0	52.204408975639964	53.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	51.238839285714285	57.0	54.060852538562976	53.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	61.4855195911414	63.0	54.060852538562976	53.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	63.63906292563334	64	58.40580449776382	57
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	76.6574074074074	75.0	62.009519554608566	51.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	112.79331683168317	127.0	56.047819173103136	35.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	290.5042613636364	249.0	56.047819173103136	35.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	58.97485558953449	60	58.24861424996916	56.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	187.20460829493086	179	56.445603711288506	55
maker-Sm_000030F-snap-gene-1.6-mRNA-1	60.50413223140496	63.0	38.78664218909314	34
Sm_mito_g00002	338.60345974717234	330	282.8447207819024	270.0
Sm_t00000096-RA	52.09367945823928	54.0	58.24861424996916	56.0
Sm_t00000203-RA	41.66779308552118	48	58.24861424996916	56.0
Sm_t00000203-RAa	36.49305555555556	35.0	58.24861424996916	56.0
Sm_t00000203-RAaa	17.524590163934427	17.0	58.24861424996916	56.0
Sm_t00000203-Raac	15.888211382113822	18.0	58.24861424996916	56.0
Sm_t00000271-RA	58.67678044669195	58	58.24861424996916	56.0
Sm_t00000776-RA	57.80840163934426	62.5	58.24861424996916	56.0
Sm_t00000816-RA	61.0781990521327	61.0	58.24861424996916	56.0
Sm_t00001449-RA	61.613312613312615	62	52.321479840474325	53
Sm_t00001545-RA	60.712739383846795	61	52.321479840474325	53
Sm_t00001624-RA	65.53835425383542	65.0	52.321479840474325	53
Sm_t00001766-RA	51.6242774566474	52.0	52.321479840474325	53
Sm_t00002559-RA	52.3317191283293	54	55.11878613318046	55.0
Sm_t00002700-RA	52.480156512017885	54	55.11878613318046	55.0
Sm_t00002911-RA	54.17425431711146	55.0	56.445603711288506	55
Sm_t00003559-RA	60.683651804670916	62.0	54.87669929428695	56.0
Sm_t00003600-RA	46.68810289389067	54	54.87669929428695	56.0
Sm_t00003600-RAa	72.3688524590164	68.0	54.87669929428695	56.0
Sm_t00004040-RA	22.077974276527332	22.0	54.87669929428695	56.0
Sm_t00004185-RA	61.16998191681736	59.0	54.343823147374614	54.0
Sm_t00004482-RA	60.91111111111111	61.0	54.343823147374614	54.0
Sm_t00004508-RA	55.28933411903359	60	54.343823147374614	54.0
Sm_t00004732-RA	21.54475899005356	23	58.23139448800452	55
Sm_t00004754-RA	64.04248704663212	66.0	58.23139448800452	55
Sm_t00005069-RA	61.861713665943604	63.0	58.23139448800452	55
Sm_t00005265-RA	73.41625534715367	69	52.91861249481113	53.0
Sm_t00005368-RA	56.022670025188916	58	52.91861249481113	53.0
Sm_t00005717-RA	189.9705940398658	75	52.91861249481113	53.0
Sm_t00006068-RA	58.10934744268078	57	52.204408975639964	53.0
Sm_t00007019-RA	58.45898179899763	58	48.291202978543964	47
Sm_t00007046-RA	54.90012970168612	54.0	48.291202978543964	47
Sm_t00007131-RA	64.67164179104478	66.0	48.291202978543964	47
Sm_t00007630-RA	55.215503023639364	57	54.43489881130681	54
Sm_t00007701-RA	58.64672765657987	58.0	54.43489881130681	54
Sm_t00007798-RA	68.85973229224763	69.0	54.31369709382068	55
Sm_t00007834-RA	53.70926517571885	49	54.31369709382068	55
Sm_t00007866-RAa	62.84379562043796	60	54.31369709382068	55
Sm_t00008820-RA	63.449393779652084	63.0	51.862943084485124	53
Sm_t00008887-RA	66.70711610486892	65	51.862943084485124	53
Sm_t00009095-RA	36.232209737827716	36	45.99189128087556	48
Sm_t00009272-RA	54.25083426028921	55.0	45.99189128087556	48
Sm_t00009273-RA	59.53052631578947	57	45.99189128087556	48
Sm_t00009617-RA	55.383639545056866	55.0	51.00672713854796	53.0
Sm_t00009882-RA	62.455500276395796	62.0	53.35744728370531	52.0
Sm_t00010479-RA	61.06835172659309	61	56.36410533535283	54
Sm_t00010759-RA	58.48375451263538	60	56.07096500106209	53.0
Sm_t00011072-RA	56.14178755264389	57	56.00962836577907	53.0
Sm_t00011279-RA	31.28616352201258	23.0	54.622379361225775	55
Sm_t00011280-RA	18.838182746299132	20	54.622379361225775	55
Sm_t00011281-RA	34.703598484848484	33.0	54.622379361225775	55
Sm_t00011290-RA	63.31508165225745	64.0	54.622379361225775	55
Sm_t00011531-RA	56.8155668358714	56.0	54.622379361225775	55
Sm_t00012102-RA	47.410714285714285	53.0	58.026783393936576	53.0
Sm_t00012258-RA	57.34858757062147	57.0	38.78664218909314	34
Sm_t00012279-RA	17.693069306930692	17	38.78664218909314	34
Sm_t00012684-RA	112.53935483870968	115	58.40580449776382	57
Sm_t00013038-RA	64.38453427065026	63	52.280802230493954	55.0
Sm_t00013427-RA	46.76916451335056	47	52.97531806467072	54
Sm_t00013510-RA	43.64150943396226	41.0	52.97531806467072	54
Sm_t00014412-RA	83.01488743645606	89.0	53.37522508825046	54.0
Sm_t00014438-RA	46.451832907075875	48.0	53.37522508825046	54.0
Sm_t00014498-RA	32.34655172413793	34.0	51.858712778849316	52.0
Sm_t00014831-RA	72.91796287004516	75.0	55.47241027341092	44.0
Sm_t00014838-RA	64.02699483922191	63	55.47241027341092	44.0
Sm_t00016646-RA	44.83859134262656	49	55.145535933764876	53.0
Sm_t00017696-RA	61.19021982951996	60	39.587328102884904	38
Sm_t00018447-RA	51.07856272838002	52.0	55.626518600646364	55.0
Sm_t00018460-RA	34.82538569424965	36.0	55.626518600646364	55.0
Sm_t00018630-RA	109.34857849196538	111	56.49760495395559	40
Sm_t00019220-RA	64.83200734394124	69.0	56.28712911188353	49
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	59.85135951661631	58	52.321479840474325	53
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	146.445810914681	149	55.47241027341092	44.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	33.59146640510054	32	24.48423196580049	15.0
TRINITY_DN3598_c0_g2_i2	56.27467811158798	59.0	54.43489881130681	54
TRINITY_DN3625_c1_g2_i1	52.471302428256074	54.0	52.321479840474325	53
TRINITY_DN7103_c0_g2_i1	63.078774617067836	63	55.11878613318046	55.0
