Gene	Model mean	Model median	Contig mean	Contig median
Genome	48.194991258785606	44.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	46.03435329453726	46	48.99502482354179	47.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	65.19081272084806	74.0	47.600825288028865	46
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	57.78846153846154	61.0	46.12816466534909	45
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	34.91860465116279	35.0	46.12816466534909	45
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	27.577401129943503	25	44.65523674093719	37.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	225.15529753265602	196.0	46.63952649981234	29.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	101.71706454465075	105	46.63952649981234	29.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	65.56988082340195	64.0	46.63952649981234	29.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	45.55907463508675	46	45.538838669378556	45.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	47.390792291220556	46.0	42.72885287215605	43.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	38.42857142857143	35.0	46.98449972547198	46.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	66.01788756388416	66.0	46.98449972547198	46.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	51.23236175429039	51	49.65306699096439	48
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	57.67824074074074	64.5	53.38430608500716	40.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	66.17079207920793	64.0	46.63952649981234	29.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	171.36647727272728	157.0	46.63952649981234	29.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	51.78865103635746	54	48.99502482354179	47.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	103.07096774193549	106	47.600825288028865	46
maker-Sm_000030F-snap-gene-1.6-mRNA-1	47.68870523415978	49.0	33.254482984674745	29
Sm_mito_g00002	426.6773120425815	424	346.3097095397605	342.0
Sm_t00000096-RA	44.88882618510158	47.0	48.99502482354179	47.0
Sm_t00000203-RA	35.82011957369379	42	48.99502482354179	47.0
Sm_t00000203-RAa	25.69965277777778	26.0	48.99502482354179	47.0
Sm_t00000203-RAaa	8.565573770491802	8.0	48.99502482354179	47.0
Sm_t00000203-Raac	4.782520325203252	5.0	48.99502482354179	47.0
