Gene	Model mean	Model median	Contig mean	Contig median
Genome	34.316537482649245	31.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	36.091421062511735	36	36.63372006830859	34.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	26.507067137809187	31.0	35.38299884370516	33
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	58.88269230769231	57.0	35.477042565948764	33
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	17.815245478036175	14.5	35.477042565948764	33
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	36.570621468926554	30	32.88093015546211	26.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	62.21407837445573	62.0	28.413986725401497	19.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	45.5419982316534	52	28.413986725401497	19.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	33.99674972914409	29.0	28.413986725401497	19.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	35.99394106306803	36	33.03114829721465	32.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	33.066381156316915	34.0	32.0580960954848	31.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	38.660714285714285	37.0	33.624934887584295	33.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	51.32112436115843	52.0	33.624934887584295	33.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	39.543993462271864	41	36.58974055767093	34
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	24.03935185185185	23.0	40.75167999915405	32.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	39.87747524752475	39.0	28.413986725401497	19.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	68.99786931818181	57.0	28.413986725401497	19.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	35.652395514780835	36	36.63372006830859	34.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	93.97972350230415	86	35.38299884370516	33
maker-Sm_000030F-snap-gene-1.6-mRNA-1	33.96694214876033	37.0	24.97001929098817	21
Sm_mito_g00002	381.56154357950766	364	304.61031065020876	286.0
Sm_t00000096-RA	30.908013544018058	31.0	36.63372006830859	34.0
Sm_t00000203-RA	24.10735638159605	26	36.63372006830859	34.0
Sm_t00000203-RAa	14.315972222222221	13.0	36.63372006830859	34.0
Sm_t00000203-RAaa	11.442622950819672	12.0	36.63372006830859	34.0
Sm_t00000203-Raac	5.1016260162601625	5.0	36.63372006830859	34.0
Sm_t00000271-RA	35.253265908133166	35	36.63372006830859	34.0
Sm_t00000776-RA	33.84938524590164	35.5	36.63372006830859	34.0
Sm_t00000816-RA	31.778436018957347	31.0	36.63372006830859	34.0
Sm_t00001449-RA	35.68842268842269	36	33.91231972387124	33
Sm_t00001545-RA	40.76075492645018	41	33.91231972387124	33
Sm_t00001624-RA	38.03347280334728	39.5	33.91231972387124	33
Sm_t00001766-RA	31.489402697495184	31.0	33.91231972387124	33
Sm_t00002559-RA	33.51089588377724	33	34.58396478510221	33.0
Sm_t00002700-RA	30.95136948015651	32	34.58396478510221	33.0
Sm_t00002911-RA	37.61538461538461	37.0	35.38299884370516	33
Sm_t00003559-RA	42.1380042462845	42.0	33.304805188537486	34.0
Sm_t00003600-RA	32.8	36	33.304805188537486	34.0
Sm_t00003600-RAa	45.94125683060109	45.0	33.304805188537486	34.0
Sm_t00004040-RA	19.44694533762058	19.0	33.304805188537486	34.0
Sm_t00004185-RA	64.32640144665461	63.0	33.03114829721465	32.0
Sm_t00004482-RA	36.33434343434343	36.0	33.03114829721465	32.0
Sm_t00004508-RA	35.1143193871538	36	33.03114829721465	32.0
Sm_t00004732-RA	15.345065034429993	14	35.94898416885745	33
Sm_t00004754-RA	38.71243523316062	38.0	35.94898416885745	33
Sm_t00005069-RA	35.9587852494577	35.0	35.94898416885745	33
Sm_t00005265-RA	49.27147087857848	47	32.33712704960565	32.0
Sm_t00005368-RA	33.356842989084804	34	32.33712704960565	32.0
Sm_t00005717-RA	114.92776791000593	41	32.33712704960565	32.0
Sm_t00006068-RA	37.20047031158142	37	32.0580960954848	31.0
Sm_t00007019-RA	33.544974940648906	33	28.956679698244873	28
Sm_t00007046-RA	33.04993514915694	33.0	28.956679698244873	28
Sm_t00007131-RA	44.86215978928885	46.0	28.956679698244873	28
Sm_t00007630-RA	35.97965915338098	37	33.66346901981323	32
Sm_t00007701-RA	26.836382828993667	28.0	33.66346901981323	32
Sm_t00007798-RA	39.884551031790295	40.0	33.06260888590878	33
Sm_t00007834-RA	32.28221512247072	37	33.06260888590878	33
Sm_t00007866-RAa	39.2014598540146	38	33.06260888590878	33
Sm_t00008820-RA	78.91987348444913	79.0	34.200886787677895	32
Sm_t00008887-RA	35.671161048689136	35	34.200886787677895	32
Sm_t00009095-RA	36.13607990012484	36	31.122535091035473	32
Sm_t00009272-RA	41.21523915461624	42.0	31.122535091035473	32
Sm_t00009273-RA	39.3987969924812	39	31.122535091035473	32
Sm_t00009617-RA	36.962379702537184	38.0	32.62889538507835	32.0
Sm_t00009882-RA	41.56661138750691	42.0	33.96839486776643	32.0
Sm_t00010479-RA	27.308650765396937	26	35.477042565948764	33
Sm_t00010759-RA	30.95451263537906	31	33.95412402693956	32.0
Sm_t00011072-RA	35.10294805802527	34	34.40405292011636	31.0
Sm_t00011279-RA	22.494159928122194	17.0	33.63204607640271	33
Sm_t00011280-RA	15.936702399183257	16	33.63204607640271	33
Sm_t00011281-RA	17.45028409090909	16.0	33.63204607640271	33
Sm_t00011290-RA	38.87560038424592	38.0	33.63204607640271	33
Sm_t00011531-RA	44.06260575296108	43.0	33.63204607640271	33
Sm_t00012102-RA	36.34449404761905	38.0	37.06365453404522	32.0
Sm_t00012258-RA	42.81920903954802	41.0	24.97001929098817	21
Sm_t00012279-RA	9.378217821782178	10	24.97001929098817	21
Sm_t00012684-RA	54.51870967741935	58	36.58974055767093	34
Sm_t00013038-RA	36.176449912126536	36	32.90202641525704	33.0
