Gene	Model mean	Model median	Contig mean	Contig median
Genome	58.5511742741226	54.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	57.25755584756899	58	59.360662523185425	56.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	74.99293286219081	81.0	58.83486215015115	56
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	40.89038461538462	46.0	57.436184058636535	57
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	29.34108527131783	28.0	57.436184058636535	57
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	69.95819209039549	69	54.33356306597107	40.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	487.7960812772134	429.5	87.91716215949272	46.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	248.4341290893015	286	87.91716215949272	46.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	66.28873239436619	62.0	87.91716215949272	46.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	82.90195538419168	87	55.86093045943586	56.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	58.59421841541756	58.0	53.550718415314726	53.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	39.97247023809524	36.0	57.08941518491926	55.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	94.05195911413969	99.0	57.08941518491926	55.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	59.36039226368837	60	61.625701258562295	58
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	57.039351851851855	62.0	71.16014317663915	51.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	133.58539603960395	141.0	87.91716215949272	46.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	391.2308238636364	356.0	87.91716215949272	46.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	56.24328916072035	57	59.360662523185425	56.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	97.16405529953917	94	58.83486215015115	56
maker-Sm_000030F-snap-gene-1.6-mRNA-1	51.629476584022036	55.0	38.073252636802124	33
Sm_mito_g00002	416.8223552894212	415	288.1922635708714	282.0
Sm_t00000096-RA	46.28950338600451	48.0	59.360662523185425	56.0
Sm_t00000203-RA	34.22095139069405	38	59.360662523185425	56.0
Sm_t00000203-RAa	18.368055555555557	18.5	59.360662523185425	56.0
Sm_t00000203-RAaa	8.48155737704918	8.0	59.360662523185425	56.0
Sm_t00000203-Raac	10.91869918699187	12.0	59.360662523185425	56.0
Sm_t00000271-RA	59.78044669195112	61	59.360662523185425	56.0
Sm_t00000776-RA	73.71311475409836	74.0	59.360662523185425	56.0
Sm_t00000816-RA	55.402448657187996	53.0	59.360662523185425	56.0
Sm_t00001449-RA	62.37788137788138	60	55.26657205234776	55
Sm_t00001545-RA	66.95809048015542	66	55.26657205234776	55
Sm_t00001624-RA	64.77824267782427	66.0	55.26657205234776	55
Sm_t00001766-RA	50.08863198458574	53.0	55.26657205234776	55
Sm_t00002559-RA	54.536723163841806	54	57.74598590849305	56.0
Sm_t00002700-RA	46.00782560089436	46	57.74598590849305	56.0
Sm_t00002911-RA	65.31397174254317	65.0	58.83486215015115	56
Sm_t00003559-RA	57.13658881811748	59.0	54.6097348695078	56.0
Sm_t00003600-RA	48.6128617363344	48	54.6097348695078	56.0
Sm_t00003600-RAa	75.68306010928961	73.0	54.6097348695078	56.0
Sm_t00004040-RA	0.46061093247588425	0.0	54.6097348695078	56.0
Sm_t00004185-RA	61.80379746835443	61.0	55.86093045943586	56.0
Sm_t00004482-RA	54.60808080808081	53.0	55.86093045943586	56.0
Sm_t00004508-RA	58.01767825574543	65	55.86093045943586	56.0
Sm_t00004732-RA	33.5990818668707	32	61.08638877673506	57
Sm_t00004754-RA	58.189637305699485	57.0	61.08638877673506	57
Sm_t00005069-RA	56.69305856832972	58.0	61.08638877673506	57
Sm_t00005265-RA	78.77591312931885	75	52.930439886882525	55.0
Sm_t00005368-RA	60.40050377833753	63	52.930439886882525	55.0
Sm_t00005717-RA	155.55081902506413	83	52.930439886882525	55.0
Sm_t00006068-RA	55.4238683127572	56	53.550718415314726	53.0
Sm_t00007019-RA	59.12213136375627	56	48.8593571461718	49
Sm_t00007046-RA	55.67898832684825	56.0	48.8593571461718	49
Sm_t00007131-RA	57.04302019315189	57.5	48.8593571461718	49
Sm_t00007630-RA	65.37877954920286	66	55.945855398792155	55
Sm_t00007701-RA	56.04099225897255	55.0	55.945855398792155	55
Sm_t00007798-RA	61.08867819297267	62.0	54.61684439426876	55
Sm_t00007834-RA	50.89243876464324	51	54.61684439426876	55
Sm_t00007866-RAa	59.753284671532846	57	54.61684439426876	55
Sm_t00008820-RA	96.98919346336321	97.0	55.19408020526724	55
Sm_t00008887-RA	72.72584269662921	73	55.19408020526724	55
Sm_t00009095-RA	59.05118601747815	66	52.015246530764635	56
Sm_t00009272-RA	65.95383759733036	68.0	52.015246530764635	56
Sm_t00009273-RA	64.99037593984963	64	52.015246530764635	56
Sm_t00009617-RA	55.29615048118985	59.0	53.53426978770357	55.0
Sm_t00009882-RA	67.10199004975124	68.0	57.342656685612184	55.0
Sm_t00010479-RA	58.15663937344251	58	57.436184058636535	57
Sm_t00010759-RA	55.31119133574007	55	57.57250815309068	54.0
Sm_t00011072-RA	57.78287318671034	57	55.007175356157234	53.0
Sm_t00011279-RA	30.171159029649594	25.0	53.63230726083072	54
Sm_t00011280-RA	37.30117406840225	39	53.63230726083072	54
Sm_t00011281-RA	21.976799242424242	22.0	53.63230726083072	54
Sm_t00011290-RA	60.393371757925074	59.0	53.63230726083072	54
Sm_t00011531-RA	58.66243654822335	59.0	53.63230726083072	54
Sm_t00012102-RA	66.65401785714286	68.0	61.19585693549716	54.0
Sm_t00012258-RA	64.10056497175141	64.0	38.073252636802124	33
Sm_t00012279-RA	22.027722772277226	23	38.073252636802124	33
Sm_t00012684-RA	102.27483870967743	110	61.625701258562295	58
Sm_t00013038-RA	60.88506151142355	62	53.57699515672382	54.0
Sm_t00013427-RA	45.743324720068905	44	57.43214834641436	57
Sm_t00013510-RA	44.34696016771488	44.0	57.43214834641436	57
Sm_t00014412-RA	84.23202614379085	85.0	55.9536219046234	56.0
Sm_t00014438-RA	49.82608695652174	49.0	55.9536219046234	56.0
Sm_t00014498-RA	35.644827586206894	37.0	55.12803460553806	53.0
Sm_t00014831-RA	33.99774209734069	35.0	54.33356306597107	40.0
Sm_t00014838-RA	60.30011909487892	61	54.33356306597107	40.0
