Gene	Model mean	Model median	Contig mean	Contig median
Genome	79.26648374180112	71.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	75.83348976910081	76	78.95108511753129	75.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	92.74381625441696	100.0	77.03896908652708	74
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	77.72692307692307	80.5	74.91505246217454	74
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	33.338501291989665	38.0	74.91505246217454	74
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	73.16271186440677	61	75.91907740535888	61.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	313.16255442670536	268.0	65.82719317306363	51.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	157.05658709106984	187	65.82719317306363	51.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	94.829360780065	81.0	65.82719317306363	51.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	85.57862847700358	86	74.06187667814768	73.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	75.53533190578159	76.0	68.13628459653917	70.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	76.48214285714286	76.0	75.0114891150812	73.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	92.6396933560477	93.0	75.0114891150812	73.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	85.30209752111142	88	83.35029257745741	78
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	82.54861111111111	91.0	80.39769320651168	67.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	88.70915841584159	85.0	65.82719317306363	51.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	253.5802556818182	229.0	65.82719317306363	51.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	74.69928644240571	77	78.95108511753129	75.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	152.97972350230415	148	77.03896908652708	74
maker-Sm_000030F-snap-gene-1.6-mRNA-1	56.59366391184573	62.0	54.50614940734301	45
Sm_mito_g00002	822.6653359946773	821	591.8848483457991	569.0
Sm_t00000096-RA	68.29909706546276	70.0	78.95108511753129	75.0
Sm_t00000203-RA	41.89134390434104	45	78.95108511753129	75.0
Sm_t00000203-RAa	15.630208333333334	13.0	78.95108511753129	75.0
Sm_t00000203-RAaa	80.5327868852459	80.0	78.95108511753129	75.0
Sm_t00000203-Raac	11.926829268292684	12.0	78.95108511753129	75.0
Sm_t00000271-RA	73.70290771175726	75	78.95108511753129	75.0
