Gene	Model mean	Model median	Contig mean	Contig median
Genome	46.935726223055525	39.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	41.83499155246856	42	44.27595947204565	42.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	67.49293286219081	77.0	42.804103592872764	41
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	43.95	41.0	41.6882105353958	41
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	17.377260981912144	16.0	41.6882105353958	41
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	50.82824858757062	51	45.4606662828096	34.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	230.4746008708273	237.0	45.157537087884954	30.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	122.2210433244916	142	45.157537087884954	30.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	55.063921993499456	51.0	45.157537087884954	30.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	47.996695125309834	48	42.218664920050365	41.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	45.16916488222698	46.0	40.40748691542296	39.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	43.28125	47.0	42.12430136137743	41.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	48.76746166950596	46.0	42.12430136137743	41.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	49.28711522745846	50	44.182594224131385	42
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	48.72222222222222	45.0	43.45122847459778	37.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	57.176980198019805	57.0	45.157537087884954	30.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	207.4012784090909	183.0	45.157537087884954	30.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	48.440366972477065	49	44.27595947204565	42.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	99.70138248847927	107	42.804103592872764	41
maker-Sm_000030F-snap-gene-1.6-mRNA-1	36.333333333333336	39.0	31.647920680224342	26
Sm_mito_g00002	810.5522288755822	782	594.95136052861	585.0
Sm_t00000096-RA	39.658577878103834	41.0	44.27595947204565	42.0
Sm_t00000203-RA	23.638679490512086	31	44.27595947204565	42.0
Sm_t00000203-RAa	2.9427083333333335	3.0	44.27595947204565	42.0
Sm_t00000203-RAaa	13.37704918032787	16.0	44.27595947204565	42.0
Sm_t00000203-Raac	8.902439024390244	10.0	44.27595947204565	42.0
Sm_t00000271-RA	43.825958702064895	46	44.27595947204565	42.0
Sm_t00000776-RA	54.220286885245905	53.5	44.27595947204565	42.0
Sm_t00000816-RA	44.47867298578199	44.0	44.27595947204565	42.0
Sm_t00001449-RA	47.277907277907275	48	41.418877534621174	41
Sm_t00001545-RA	48.87343880099917	50	41.418877534621174	41
Sm_t00001624-RA	44.41910739191074	46.0	41.418877534621174	41
Sm_t00001766-RA	37.84633911368015	39.0	41.418877534621174	41
Sm_t00002559-RA	38.463276836158194	37	41.35570941814744	41.0
Sm_t00002700-RA	40.43991056456121	40	41.35570941814744	41.0
Sm_t00002911-RA	41.12009419152276	40.0	42.804103592872764	41
Sm_t00003559-RA	44.01946213729653	45.0	40.99930295206109	42.0
Sm_t00003600-RA	29.89774919614148	30	40.99930295206109	42.0
Sm_t00003600-RAa	64.70765027322405	66.0	40.99930295206109	42.0
Sm_t00004040-RA	25.637459807073956	26.0	40.99930295206109	42.0
Sm_t00004185-RA	38.801989150090414	39.0	42.218664920050365	41.0
Sm_t00004482-RA	43.62222222222222	43.0	42.218664920050365	41.0
Sm_t00004508-RA	41.73246906305245	45	42.218664920050365	41.0
Sm_t00004732-RA	20.57689364957919	20	44.93598293459371	41
Sm_t00004754-RA	47.70932642487047	48.0	44.93598293459371	41
Sm_t00005069-RA	43.55965292841648	45.0	44.93598293459371	41
Sm_t00005265-RA	59.324448831852585	59	41.76433751037775	40.0
Sm_t00005368-RA	42.02015113350126	43	41.76433751037775	40.0
Sm_t00005717-RA	272.8636273929347	58	41.76433751037775	40.0
Sm_t00006068-RA	45.51499118165785	44	40.40748691542296	39.0
Sm_t00007019-RA	41.17910841466632	43	37.82226725249361	36
Sm_t00007046-RA	41.909857328145264	41.0	37.82226725249361	36
Sm_t00007131-RA	46.985074626865675	47.0	37.82226725249361	36
Sm_t00007630-RA	51.28532160527762	53	41.35996448175451	40
Sm_t00007701-RA	48.67258972554539	48.0	41.35996448175451	40
Sm_t00007798-RA	49.61600669269381	49.0	39.593880584019175	41
Sm_t00007834-RA	41.6283280085197	45	39.593880584019175	41
Sm_t00007866-RAa	48.26715328467153	53	39.593880584019175	41
Sm_t00008820-RA	44.554032683183976	43.0	41.772231762294915	40
Sm_t00008887-RA	59.048689138576776	57	41.772231762294915	40
Sm_t00009095-RA	32.86142322097378	35	38.898691666987176	41
Sm_t00009272-RA	47.566184649610676	49.0	38.898691666987176	41
Sm_t00009273-RA	47.206616541353384	46	38.898691666987176	41
Sm_t00009617-RA	39.83027121609799	42.0	40.669256783383126	40.0
Sm_t00009882-RA	50.983139856274185	51.0	43.029269288233756	41.0
Sm_t00010479-RA	42.67176931292275	43	41.6882105353958	41
Sm_t00010759-RA	38.92202166064982	37	43.96835351301371	40.0
Sm_t00011072-RA	44.98783341132429	42	43.279344745282316	40.0
Sm_t00011279-RA	17.248427672955973	17.0	39.52426075650961	40
Sm_t00011280-RA	18.62174578866769	19	39.52426075650961	40
Sm_t00011281-RA	22.480113636363637	20.0	39.52426075650961	40
Sm_t00011290-RA	51.43563880883766	52.0	39.52426075650961	40
Sm_t00011531-RA	52.47715736040609	53.0	39.52426075650961	40
Sm_t00012102-RA	32.65699404761905	33.0	42.47102136713311	40.0
Sm_t00012258-RA	43.21016949152543	44.0	31.647920680224342	26
Sm_t00012279-RA	14.219801980198019	15	31.647920680224342	26
Sm_t00012684-RA	82.05806451612904	91	44.182594224131385	42
Sm_t00013038-RA	46.21933216168717	45	40.161640390336444	40.0
Sm_t00013427-RA	36.35486649440138	37	42.18382355519452	41
Sm_t00013510-RA	39.95492662473794	38.0	42.18382355519452	41
Sm_t00014412-RA	60.04538852578068	62.0	42.61924587172945	42.0
Sm_t00014438-RA	28.613384484228472	29.0	42.61924587172945	42.0
Sm_t00014498-RA	32.43448275862069	32.0	38.2446985524848	37.0
Sm_t00014831-RA	111.85423983943804	69.0	45.4606662828096	34.0
Sm_t00014838-RA	43.01349741961096	46	45.4606662828096	34.0
Sm_t00016646-RA	23.8004402054292	24	43.635537608168235	41.0
Sm_t00017696-RA	41.21085688649619	43	31.260574184416992	31
Sm_t00018447-RA	38.837393422655296	37.0	43.40116416220424	41.0
Sm_t00018460-RA	29.446002805049087	29.0	43.40116416220424	41.0
Sm_t00018630-RA	95.85743716522455	92	47.97359465571788	34
Sm_t00019220-RA	47.60189718482252	48.0	39.35278491427804	36
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	41.68640483383686	42	41.418877534621174	41
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	93.9869331283628	90	45.4606662828096	34.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	38.013732221677294	41	19.094121399315114	9.0
TRINITY_DN3598_c0_g2_i2	41.95207439198855	41.5	41.35996448175451	40
TRINITY_DN3625_c1_g2_i1	47.31236203090508	49.0	41.418877534621174	41
TRINITY_DN7103_c0_g2_i1	49.47014692091278	48	41.35570941814744	41.0
