Gene	Model mean	Model median	Contig mean	Contig median
Genome	78.59254098490202	68.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	72.96977660972405	75	74.33924281124489	72.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	18.846289752650176	20.0	72.92777531658795	71
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	88.68461538461538	94.0	70.8647121155614	71
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	56.65891472868217	57.0	70.8647121155614	71
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	88.72429378531073	82	68.20877171555028	53.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	341.2467343976778	298.5	53.035477944807695	35.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	157.41998231653403	157	53.035477944807695	35.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	62.79306608884074	61.0	53.035477944807695	35.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	70.35692646653814	72	68.57563679945439	70.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	88.50107066381156	86.0	65.60930764632435	68.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	68.82366071428571	72.0	68.05357519956075	70.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	86.56729131175469	84.0	68.05357519956075	70.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	81.64968673385998	84	73.07836420509922	72
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	114.125	115.0	83.1212137233857	66.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	84.47153465346534	83.0	53.035477944807695	35.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	253.30042613636363	271.0	53.035477944807695	35.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	72.61365953109072	74	74.33924281124489	72.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	138.5400921658986	132	72.92777531658795	71
maker-Sm_000030F-snap-gene-1.6-mRNA-1	56.773415977961434	62.0	48.77230674355423	43
Sm_mito_g00002	827.0858283433133	826	663.4909374569816	635.0
Sm_t00000096-RA	66.13092550790067	71.0	74.33924281124489	72.0
Sm_t00000203-RA	49.14218871848193	51	74.33924281124489	72.0
Sm_t00000203-RAa	18.755208333333332	16.0	74.33924281124489	72.0
Sm_t00000203-RAaa	96.14139344262296	102.0	74.33924281124489	72.0
Sm_t00000203-Raac	17.758130081300813	15.0	74.33924281124489	72.0
Sm_t00000271-RA	75.55962916139907	78	74.33924281124489	72.0
Sm_t00000776-RA	76.55225409836065	79.0	74.33924281124489	72.0
Sm_t00000816-RA	69.8388625592417	70.0	74.33924281124489	72.0
Sm_t00001449-RA	76.98342398342399	79	69.66324752935475	71
Sm_t00001545-RA	82.59311684707188	81	69.66324752935475	71
Sm_t00001624-RA	75.41562064156206	75.0	69.66324752935475	71
Sm_t00001766-RA	67.90173410404624	71.0	69.66324752935475	71
Sm_t00002559-RA	68.73849878934625	70	72.81431619436849	72.0
Sm_t00002700-RA	73.77864728898827	76	72.81431619436849	72.0
Sm_t00002911-RA	76.05808477237049	76.0	72.92777531658795	71
Sm_t00003559-RA	69.98867657466384	71.5	67.75860752745963	72.0
Sm_t00003600-RA	50.97684887459807	57	67.75860752745963	72.0
Sm_t00003600-RAa	90.40163934426229	87.0	67.75860752745963	72.0
Sm_t00004040-RA	0.5321543408360129	0.0	67.75860752745963	72.0
Sm_t00004185-RA	74.96925858951175	75.0	68.57563679945439	70.0
Sm_t00004482-RA	67.87272727272727	69.0	68.57563679945439	70.0
Sm_t00004508-RA	69.1921037124337	75	68.57563679945439	70.0
Sm_t00004732-RA	37.07421576128539	32	77.56336300852847	72
Sm_t00004754-RA	78.58367875647669	78.0	77.56336300852847	72
Sm_t00005069-RA	74.15672451193059	77.5	77.56336300852847	72
Sm_t00005265-RA	90.49950641658441	88	67.7342524128269	69.0
Sm_t00005368-RA	71.29890848026868	74	67.7342524128269	69.0
Sm_t00005717-RA	187.06571936056838	96	67.7342524128269	69.0
Sm_t00006068-RA	75.71546149323927	77	65.60930764632435	68.0
Sm_t00007019-RA	74.76206805592192	73	62.68343016784574	62
Sm_t00007046-RA	74.34954604409857	75.0	62.68343016784574	62
Sm_t00007131-RA	79.42230026338893	81.0	62.68343016784574	62
Sm_t00007630-RA	78.87740516767455	81	69.12784558857237	70
Sm_t00007701-RA	71.9625263898663	70.0	69.12784558857237	70
Sm_t00007798-RA	82.51477969882878	83.0	69.6600638673298	71
Sm_t00007834-RA	66.09265175718849	58	69.6600638673298	71
Sm_t00007866-RAa	89.35766423357664	89	69.6600638673298	71
Sm_t00008820-RA	117.23932525039537	120.0	68.52919062661911	70
Sm_t00008887-RA	86.0374531835206	86	68.52919062661911	70
Sm_t00009095-RA	75.61922596754057	79	64.39623531795579	70
Sm_t00009272-RA	73.76585094549499	73.0	64.39623531795579	70
Sm_t00009273-RA	83.19338345864662	81	64.39623531795579	70
Sm_t00009617-RA	69.95100612423447	73.0	69.15048542298075	70.0
Sm_t00009882-RA	81.77833056937534	82.0	71.56461346518184	69.0
Sm_t00010479-RA	71.67675329298683	72	70.8647121155614	71
Sm_t00010759-RA	86.91335740072202	85	70.84794642076196	70.0
Sm_t00011072-RA	80.48151614412728	81	74.18550290892817	70.0
Sm_t00011279-RA	39.692722371967655	35.0	69.86082821485745	70
Sm_t00011280-RA	27.04032669729454	29	69.86082821485745	70
Sm_t00011281-RA	40.11174242424242	37.0	69.86082821485745	70
Sm_t00011290-RA	77.31123919308358	77.0	69.86082821485745	70
Sm_t00011531-RA	81.92978003384094	82.0	69.86082821485745	70
Sm_t00012102-RA	70.703125	78.0	73.93391464556082	68.0
Sm_t00012258-RA	75.76553672316385	78.0	48.77230674355423	43
Sm_t00012279-RA	17.982178217821783	17	48.77230674355423	43
Sm_t00012684-RA	133.49032258064517	141	73.07836420509922	72
Sm_t00013038-RA	78.6256590509666	78	66.4319469395381	70.0
Sm_t00013427-RA	64.27820844099914	65	71.26808950810283	72
Sm_t00013510-RA	60.594339622641506	58.0	71.26808950810283	72
Sm_t00014412-RA	120.77886710239652	123.0	70.79130848658725	71.0
Sm_t00014438-RA	54.07971014492754	57.0	70.79130848658725	71.0
Sm_t00014498-RA	45.28793103448276	48.0	69.61881475497107	68.0
Sm_t00014831-RA	53.896387355745105	47.0	68.20877171555028	53.0
Sm_t00014838-RA	74.00555776101628	76	68.20877171555028	53.0
Sm_t00016646-RA	83.61482024944975	91	74.38208103399751	70.0
Sm_t00017696-RA	75.58681022880215	79	53.72514983662129	52
Sm_t00018447-RA	146.57856272838004	153.0	76.62484371682669	72.0
Sm_t00018460-RA	39.67741935483871	40.0	76.62484371682669	72.0
Sm_t00018630-RA	147.7750309023486	154	75.8542504779352	55
Sm_t00019220-RA	81.52509179926561	81.0	66.52982721273487	62
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	72.30936555891239	72	69.66324752935475	71
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	173.11145272867026	197	68.20877171555028	53.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	16.918097106424717	16	28.422071890597373	13.0
TRINITY_DN3598_c0_g2_i2	76.01716738197425	76.0	69.12784558857237	70
TRINITY_DN3625_c1_g2_i1	74.33443708609272	78.0	69.66324752935475	71
TRINITY_DN7103_c0_g2_i1	79.26977180368866	79	72.81431619436849	72.0
