Gene	Model mean	Model median	Contig mean	Contig median
Genome	54.05225443834216	50.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	53.79951192040548	54	55.47709749591744	53.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	17.32155477031802	16.0	50.90085008567727	50
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	42.05384615384615	44.0	53.11138370412467	52
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	21.399224806201552	15.0	53.11138370412467	52
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	69.30508474576271	69	51.18706779730021	42.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	410.4078374455733	347.5	51.587381229875746	33.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	200.9628647214854	224	51.587381229875746	33.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	82.83152762730228	72.0	51.587381229875746	33.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	49.12062792619113	49	49.949034523629535	51.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	55.46466809421842	56.0	47.65548032690298	49.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	30.996279761904763	34.0	50.849563336195935	51.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	75.69420783645656	72.0	50.849563336195935	51.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	60.200217924271314	61	54.814601363992246	54
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	70.80555555555556	71.0	60.753139258844115	50.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	113.76980198019803	123.5	51.587381229875746	33.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	324.19673295454544	303.0	51.587381229875746	33.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	53.95073054706082	53	55.47709749591744	53.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	57.34009216589862	56	50.90085008567727	50
maker-Sm_000030F-snap-gene-1.6-mRNA-1	45.628787878787875	50.0	38.09971458665592	33
Sm_mito_g00002	723.8216899534265	699	588.162001560134	569.0
Sm_t00000096-RA	52.30304740406321	55.0	55.47709749591744	53.0
Sm_t00000203-RA	35.4889524304653	41	55.47709749591744	53.0
