Gene	Model mean	Model median	Contig mean	Contig median
Genome	49.01010106024249	43.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	46.517927538952506	47	48.77269682007431	45.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	88.54593639575971	103.0	46.42730694752093	44
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	58.36538461538461	55.0	46.730886423430256	45
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	12.463824289405684	10.0	46.730886423430256	45
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	38.23163841807909	36	45.124440935448035	33.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	171.27285921625545	169.5	33.91973510064595	23.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	110.61803713527851	129	33.91973510064595	23.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	40.46803900325027	34.0	33.91973510064595	23.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	44.975488846047924	46	45.33259852582347	44.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	55.8372591006424	56.0	47.42558025852343	43.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	42.22470238095238	41.0	46.07883295087122	44.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	72.94378194207836	73.0	46.07883295087122	44.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	56.62244619994552	55	49.43820024720648	46
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	54.93518518518518	59.0	52.11707122350465	42.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	71.73391089108911	72.5	33.91973510064595	23.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	189.9950284090909	166.5	33.91973510064595	23.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	46.88752973156643	47	48.77269682007431	45.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	131.12534562211982	144	46.42730694752093	44
maker-Sm_000030F-snap-gene-1.6-mRNA-1	44.3133608815427	47.0	35.42525940484257	28
Sm_mito_g00002	773.3313373253493	752	552.5792685724774	504.0
Sm_t00000096-RA	40.340857787810386	39.0	48.77269682007431	45.0
Sm_t00000203-RA	25.868208994021316	31	48.77269682007431	45.0
Sm_t00000203-RAa	1.109375	1.0	48.77269682007431	45.0
Sm_t00000203-RAaa	19.21516393442623	19.0	48.77269682007431	45.0
Sm_t00000203-Raac	7.880081300813008	7.0	48.77269682007431	45.0
Sm_t00000271-RA	43.316898440792244	44	48.77269682007431	45.0
Sm_t00000776-RA	62.46209016393443	62.5	48.77269682007431	45.0
Sm_t00000816-RA	50.63230647709321	49.0	48.77269682007431	45.0
Sm_t00001449-RA	49.464387464387464	49	46.7420688393345	45
Sm_t00001545-RA	54.22342492367471	53	46.7420688393345	45
Sm_t00001624-RA	55.96373779637378	57.0	46.7420688393345	45
Sm_t00001766-RA	40.9980732177264	44.0	46.7420688393345	45
Sm_t00002559-RA	41.359160613397904	41	49.63912589198823	45.0
Sm_t00002700-RA	41.111235326998326	42	49.63912589198823	45.0
Sm_t00002911-RA	47.492935635792776	49.0	46.42730694752093	44
Sm_t00003559-RA	50.45824486907289	53.0	45.37324202425793	46.0
Sm_t00003600-RA	44.858520900321544	45	45.37324202425793	46.0
Sm_t00003600-RAa	66.81284153005464	68.0	45.37324202425793	46.0
Sm_t00004040-RA	0.1639871382636656	0.0	45.37324202425793	46.0
Sm_t00004185-RA	40.57685352622062	42.0	45.33259852582347	44.0
Sm_t00004482-RA	56.4040404040404	56.0	45.33259852582347	44.0
Sm_t00004508-RA	59.563347083087805	64	45.33259852582347	44.0
Sm_t00004732-RA	16.91430757459832	18	49.16020065411741	45
Sm_t00004754-RA	56.74896373056995	58.0	49.16020065411741	45
Sm_t00005069-RA	46.19468546637744	46.0	49.16020065411741	45
Sm_t00005265-RA	62.770319183942085	60	44.57516798982981	44.0
Sm_t00005368-RA	42.6784214945424	44	44.57516798982981	44.0
Sm_t00005717-RA	135.58950069074402	61	44.57516798982981	44.0
Sm_t00006068-RA	39.108759553203996	39	47.42558025852343	43.0
Sm_t00007019-RA	48.09839092587708	47	39.93165516735815	39
Sm_t00007046-RA	45.80090791180285	44.0	39.93165516735815	39
Sm_t00007131-RA	57.10359964881475	58.0	39.93165516735815	39
Sm_t00007630-RA	49.00934579439252	51	48.74252035108806	43
Sm_t00007701-RA	40.06861365235749	42.0	48.74252035108806	43
Sm_t00007798-RA	61.46793084216397	62.0	46.38476754509672	45
Sm_t00007834-RA	53.26304579339723	58	46.38476754509672	45
Sm_t00007866-RAa	55.93722627737226	56	46.38476754509672	45
Sm_t00008820-RA	71.04770690564048	71.0	45.19889973822679	44
Sm_t00008887-RA	60.553558052434454	58	45.19889973822679	44
Sm_t00009095-RA	42.62546816479401	44	42.651094311232605	44
Sm_t00009272-RA	58.75639599555061	59.0	42.651094311232605	44
Sm_t00009273-RA	57.66646616541353	55	42.651094311232605	44
Sm_t00009617-RA	47.15398075240595	46.0	44.47293954961345	44.0
Sm_t00009882-RA	52.284687672747374	52.0	44.858077260755046	43.0
Sm_t00010479-RA	46.393378426486294	49	46.730886423430256	45
Sm_t00010759-RA	46.05270758122744	46	47.205664055178616	44.0
Sm_t00011072-RA	49.43378568086102	50	47.635817110464686	43.0
Sm_t00011279-RA	23.6900269541779	19.0	45.729532441322654	44
Sm_t00011280-RA	24.858601327207758	25	45.729532441322654	44
Sm_t00011281-RA	26.510416666666668	28.0	45.729532441322654	44
Sm_t00011290-RA	50.183477425552354	51.0	45.729532441322654	44
Sm_t00011531-RA	51.83756345177665	49.0	45.729532441322654	44
Sm_t00012102-RA	41.791666666666664	40.0	50.58436457446381	43.0
Sm_t00012258-RA	51.66045197740113	52.0	35.42525940484257	28
Sm_t00012279-RA	37.716831683168316	38	35.42525940484257	28
Sm_t00012684-RA	101.57032258064517	103	49.43820024720648	46
Sm_t00013038-RA	48.58875219683655	48	45.05588882022391	44.0
Sm_t00013427-RA	41.91989664082687	43	45.64435548438751	45
Sm_t00013510-RA	35.31761006289308	36.0	45.64435548438751	45
Sm_t00014412-RA	71.7244008714597	73.0	44.62357708528894	44.0
Sm_t00014438-RA	35.50682011935209	36.0	44.62357708528894	44.0
Sm_t00014498-RA	4.7155172413793105	5.0	44.4524026719242	42.0
Sm_t00014831-RA	52.47742097340692	56.0	45.124440935448035	33.0
Sm_t00014838-RA	54.90631202858277	55	45.124440935448035	33.0
Sm_t00016646-RA	58.22450476889215	62	46.5049341460721	43.0
Sm_t00017696-RA	47.321220278151635	48	32.90570864421884	32
Sm_t00018447-RA	44.173568818514006	43.0	47.92313226864193	45.0
Sm_t00018460-RA	37.452314165497896	35.5	47.92313226864193	45.0
Sm_t00018630-RA	122.19365471775855	120	52.730542744130524	34
Sm_t00019220-RA	51.461750305997555	52.0	39.42299464342686	35
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	56.50453172205438	55	46.7420688393345	45
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	73.77325134511914	73	45.124440935448035	33.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	21.624325649828346	16	17.998052776472168	8.0
TRINITY_DN3598_c0_g2_i2	42.96030042918455	44.5	48.74252035108806	43
TRINITY_DN3625_c1_g2_i1	52.356512141280355	53.0	46.7420688393345	45
TRINITY_DN7103_c0_g2_i1	51.21287902469522	49	49.63912589198823	45.0
