Gene	Model mean	Model median	Contig mean	Contig median
Genome	109.03742549016738	109.0	-	-
augustus_masked-Sm_000000F-processed-gene-19.38-mRNA-1	117.74357048995682	121	114.93566306073647	115.0
augustus_masked-Sm_000003F-processed-gene-1.63-mRNA-1	173.79681978798587	202.0	112.15950348978141	112
augustus_masked-Sm_000017F-processed-gene-5.128-mRNA-1	152.65769230769232	158.0	110.40999821560106	113
augustus_masked-Sm_000017F-processed-gene-5.129-mRNA-1	53.8733850129199	35.0	110.40999821560106	113
augustus_masked-Sm_000037F-processed-gene-5.2-mRNA-1	81.85197740112994	75	96.42798027207324	75.0
augustus_masked-Sm_000091F-processed-gene-0.10-mRNA-1	373.24165457184324	366.0	109.08079331529147	83.0
augustus_masked-Sm_000091F-processed-gene-0.19-mRNA-1	221.8815207780725	251	109.08079331529147	83.0
augustus_masked-Sm_000091F-processed-gene-0.9-mRNA-1	96.84019501625136	77.0	109.08079331529147	83.0
genemark-Sm_000002F-processed-gene-3.20-mRNA-1	116.71715780776645	119	105.88294157700912	111.0
genemark-Sm_000011F-processed-gene-7.63-mRNA-1	118.88115631691649	119.0	101.09821926468332	108.0
genemark-Sm_000025F-processed-gene-6.14-mRNA-1	77.41815476190476	92.0	111.03976550144772	111.0
genemark-Sm_000025F-processed-gene-7.165-mRNA-1	129.01277683134583	131.5	111.03976550144772	111.0
genemark-Sm_000029F-abinit-gene-7.104-mRNA-1	119.0561154998638	123	121.06486991785924	118
genemark-Sm_000054F-processed-gene-0.5-mRNA-1	190.77546296296296	221.0	126.54432236949935	109.0
genemark-Sm_000091F-processed-gene-0.100-mRNA-1	136.92326732673268	120.5	109.08079331529147	83.0
genemark-Sm_000091F-processed-gene-0.98-mRNA-1	323.5738636363636	327.0	109.08079331529147	83.0
maker-Sm_000000F-augustus-gene-20.115-mRNA-1	114.23819232076113	114	114.93566306073647	115.0
maker-Sm_000003F-snap-gene-2.76-mRNA-1	279.1124423963134	292	112.15950348978141	112
maker-Sm_000030F-snap-gene-1.6-mRNA-1	101.71831955922865	108.0	75.31889856101407	67
Sm_mito_g00002	778.3399866932801	776	612.326526866425	602.0
Sm_t00000096-RA	107.47516930022573	113.0	114.93566306073647	115.0
Sm_t00000203-RA	66.45100077982843	89	114.93566306073647	115.0
Sm_t00000203-RAa	13.46701388888889	16.0	114.93566306073647	115.0
Sm_t00000203-RAaa	24.932377049180328	27.0	114.93566306073647	115.0
Sm_t00000203-Raac	32.2479674796748	33.0	114.93566306073647	115.0
Sm_t00000271-RA	115.80952380952381	115	114.93566306073647	115.0
Sm_t00000776-RA	126.79098360655738	139.0	114.93566306073647	115.0
Sm_t00000816-RA	119.40323854660348	121.0	114.93566306073647	115.0
Sm_t00001449-RA	109.01191401191402	119	108.80979901050566	112
Sm_t00001545-RA	128.47543713572023	129	108.80979901050566	112
Sm_t00001624-RA	123.61297071129707	123.0	108.80979901050566	112
Sm_t00001766-RA	111.35693641618496	116.0	108.80979901050566	112
Sm_t00002559-RA	120.19774011299435	118	111.04154925670537	114.0
Sm_t00002700-RA	116.31078814980437	118	111.04154925670537	114.0
Sm_t00002911-RA	116.94113029827315	120.0	112.15950348978141	112
Sm_t00003559-RA	115.40304317055909	118.0	107.63608668183244	115.0
Sm_t00003600-RA	85.31832797427653	103	107.63608668183244	115.0
Sm_t00003600-RAa	141.50273224043715	139.0	107.63608668183244	115.0
Sm_t00004040-RA	0.5908360128617364	0.0	107.63608668183244	115.0
Sm_t00004185-RA	103.00180831826401	105.0	105.88294157700912	111.0
Sm_t00004482-RA	125.02929292929294	123.5	105.88294157700912	111.0
Sm_t00004508-RA	122.89098408956983	136	105.88294157700912	111.0
Sm_t00004732-RA	59.24560061208875	62	118.94357495806591	113
Sm_t00004754-RA	125.83678756476684	127.0	118.94357495806591	113
Sm_t00005069-RA	115.96420824295011	118.0	118.94357495806591	113
Sm_t00005265-RA	144.75189206975978	140	104.93864674138646	111.0
Sm_t00005368-RA	122.50461796809404	126	104.93864674138646	111.0
Sm_t00005717-RA	274.88731004539176	150	104.93864674138646	111.0
Sm_t00006068-RA	115.54320987654322	117	101.09821926468332	108.0
Sm_t00007019-RA	116.5059351094698	117	94.11774220341502	99
Sm_t00007046-RA	128.5609597924773	127.0	94.11774220341502	99
Sm_t00007131-RA	121.42932396839333	122.0	94.11774220341502	99
Sm_t00007630-RA	122.48763056624519	130	106.13430430771761	110
Sm_t00007701-RA	128.5402885292048	118.0	106.13430430771761	110
Sm_t00007798-RA	135.77412158393753	136.0	107.26204359082936	113
Sm_t00007834-RA	211.17571884984025	157	107.26204359082936	113
Sm_t00007866-RAa	228.75766423357663	252	107.26204359082936	113
Sm_t00008820-RA	185.47443331576173	185.0	107.88811929641365	110
Sm_t00008887-RA	131.02696629213483	129	107.88811929641365	110
Sm_t00009095-RA	123.04619225967541	123	102.22908257216375	111
Sm_t00009272-RA	118.44327030033371	122.0	102.22908257216375	111
Sm_t00009273-RA	116.98947368421052	117	102.22908257216375	111
Sm_t00009617-RA	105.87051618547682	110.0	106.57355716527309	111.0
Sm_t00009882-RA	131.82310668877832	131.0	109.96878533031438	112.0
Sm_t00010479-RA	104.24563901744393	107	110.40999821560106	113
Sm_t00010759-RA	119.34512635379062	119	110.88425360172933	111.0
Sm_t00011072-RA	124.40009358914367	123	109.80838834191094	108.0
Sm_t00011279-RA	63.016621743036836	55.0	109.76215543653942	113
Sm_t00011280-RA	43.81776416539051	43	109.76215543653942	113
Sm_t00011281-RA	62.86126893939394	59.0	109.76215543653942	113
Sm_t00011290-RA	118.7862632084534	120.0	109.76215543653942	113
Sm_t00011531-RA	128.8384094754653	132.0	109.76215543653942	113
Sm_t00012102-RA	96.99627976190476	105.0	115.30512659070308	109.0
Sm_t00012258-RA	112.47062146892655	112.0	75.31889856101407	67
Sm_t00012279-RA	41.7029702970297	48	75.31889856101407	67
Sm_t00012684-RA	249.9974193548387	267	121.06486991785924	118
Sm_t00013038-RA	115.35395430579965	115	106.60940917779278	112.0
Sm_t00013427-RA	94.70628768303187	92	114.86486824496093	116
Sm_t00013510-RA	99.25471698113208	103.0	114.86486824496093	116
Sm_t00014412-RA	178.49709513435005	193.0	106.62420508481298	111.0
Sm_t00014438-RA	73.16283034953112	75.0	106.62420508481298	111.0
Sm_t00014498-RA	64.53793103448275	63.0	100.18259798348372	106.0
Sm_t00014831-RA	64.54816859006523	67.0	96.42798027207324	75.0
Sm_t00014838-RA	124.39698292973402	124	96.42798027207324	75.0
Sm_t00016646-RA	89.35289801907557	96	111.93024328724567	114.0
Sm_t00017696-RA	124.22835352175863	127	83.38795365985776	79
Sm_t00018447-RA	106.88611449451888	112.0	109.99132480951145	113.0
Sm_t00018460-RA	72.60028050490884	72.0	109.99132480951145	113.0
Sm_t00018630-RA	247.38854552946023	225	112.10134681064561	76
Sm_t00019220-RA	137.41156670746633	139.0	99.97698520645476	94
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	112.77160120845922	112	108.80979901050566	112
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	219.82321291314375	228	96.42798027207324	75.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	88.82491417361452	86	57.47149108082097	32.0
TRINITY_DN3598_c0_g2_i2	126.27360515021459	127.0	106.13430430771761	110
TRINITY_DN3625_c1_g2_i1	117.12030905077263	125.0	108.80979901050566	112
TRINITY_DN7103_c0_g2_i1	121.3497968115036	122	111.04154925670537	114.0
